last_name	first_name	gender	email	age	university	inscription_date	career	location	postal_code
dana webster		female	davidspence@yahoo.com	36	universidad nacional de río cuarto	2020-12-28	técnico para bioterios	23 de agosto	4504
melanie williams		female	kathyrusso@hotmail.com	72	universidad nacional de río cuarto	2020-11-17	farmacia	kilometro 23	3589
jessica ramirez		female	brentparker@gmail.com	20	universidad nacional de río cuarto	2020-11-03	ingeniería mecánica	antumpa	4632
brian george		male	chad58@gmail.com	82	universidad nacional de río cuarto	2020-09-21	agronomía	apostoles	3350
sara white		female	khall@yahoo.com	48	universidad nacional de río cuarto	2020-09-07	arquitectura	aguara grande	3071
alex ramirez		male	donnaflores@gmail.com	51	universidad nacional de río cuarto	2020-12-10	licenciatura en kinesiología y fisiatría	aguara grande	3071
melissa hull		female	laura50@yahoo.com	46	universidad nacional de río cuarto	2020-12-19	licenciatura en administración	angaco norte	5415
harold martinez		male	pcarrillo@yahoo.com	81	universidad nacional de río cuarto	2020-12-23	agronomía	san pedro de iruya	4633
cristina ward		female	tanyamurphy@gmail.com	29	universidad nacional de río cuarto	2020-12-18	licenciatura en ciencia y tecnología de alimentos	san jose de piedra blanca	4709
paige ray		female	jpowell@yahoo.com	32	universidad nacional de río cuarto	2020-11-03	ingeniería mecánica	san jose de piedra blanca	4709
megan baker		female	patrick77@gmail.com	27	universidad nacional de río cuarto	2020-09-16	licenciatura en ciencias de la educación	aparzo	4630
george shepard		male	zwilson@hotmail.com	72	universidad nacional de río cuarto	2020-11-21	licenciatura en gestión de agroalimentos	aparzo	4630
william parker		male	anna80@gmail.com	24	universidad nacional de río cuarto	2020-11-10	licenciatura en ciencia y tecnología de alimentos	hale	6511
christopher williamson		male	chadkoch@hotmail.com	81	universidad nacional de río cuarto	2020-09-15	licenciatura en ciencia política	hale	6511
thomas boyd		male	sharris@gmail.com	20	universidad nacional de río cuarto	2020-09-25	bioquímica	agua amarilla la hoyada	4139
erika ramirez		female	abrandt@yahoo.com	73	universidad nacional de río cuarto	2020-09-15	licenciatura en artes	aguada a pique	9051
cody galloway		male	tammy15@yahoo.com	77	universidad nacional de río cuarto	2020-11-24	licenciatura en ciencias ambientales	pagancillo	5369
charles lin		male	alexandercarroll@yahoo.com	74	universidad nacional de río cuarto	2020-10-13	licenciatura en musicoterapia	el peregrino	6053
david gibson		male	zmiller@yahoo.com	43	universidad nacional de río cuarto	2020-11-26	ingeniería electrónica	alarcon	2852
danielle mclean		female	beckdaniel@gmail.com	48	universidad nacional de río cuarto	2020-12-20	licenciatura en ciencias de la educación	alarcon	2852
krista scott		female	jason52@yahoo.com	76	universidad nacional de río cuarto	2020-09-30	licenciatura en psicología	colonia falco	3188
laura stewart		female	bradleyjoshua@yahoo.com	62	universidad nacional de río cuarto	2020-12-12	licenciatura en ciencias geológicas	colonia falco	3188
gregg weaver		male	erica53@yahoo.com	36	universidad nacional de río cuarto	2020-11-25	licenciatura en ciencia y tecnología de alimentos	achiras	3246
jason rosario		male	chungkenneth@gmail.com	40	universidad nacional de río cuarto	2020-09-08	licenciatura en musicoterapia	igarzabal	8512
loretta jones		female	bradley27@hotmail.com	59	universidad nacional de río cuarto	2021-01-12	licenciatura en ciencias biológicas	balneario claromeco	7505
denise sherman		female	cfoley@yahoo.com	20	universidad nacional de río cuarto	2020-10-19	licenciatura en terapia ocupacional	cañada del ucle	2635
bonnie stewart		female	frivera@yahoo.com	27	universidad nacional de río cuarto	2020-11-30	farmacia	cayastacito	3038
natasha mccarthy		female	hfoster@gmail.com	64	universidad nacional de río cuarto	2020-11-09	licenciatura en producción de bioimagenes	agua de las palomas	4741
mackenzie nguyen		female	lynchlaura@hotmail.com	69	universidad nacional de río cuarto	2020-09-29	diseño de imagen y sonido	la aguada de las animas	5871
craig bailey		male	wellsstacie@hotmail.com	67	universidad nacional de río cuarto	2021-01-01	licenciatura en administración	la torrecita	6553
stacy park		female	jenniferward@hotmail.com	63	universidad nacional de río cuarto	2020-12-03	licenciatura en terapia ocupacional	algarrobal	3480
stacy park		female	jenniferward@hotmail.com	63	universidad nacional de río cuarto	2020-12-03	licenciatura en terapia ocupacional	algarrobal	4600
susan hopkins		female	timothymcdonald@hotmail.com	77	universidad nacional de río cuarto	2020-10-12	licenciatura en planificación y diseño del paisaje	cipolletti	8324
rachael aguilar		female	rallen@yahoo.com	57	universidad nacional de río cuarto	2021-01-04	licenciatura en artes	villa hipodromo	5547
rebecca hernandez		female	wyattlaura@yahoo.com	55	universidad nacional de río cuarto	2021-01-23	licenciatura en gestión de agroalimentos	arroyo claro	5560
darryl blake		male	michael90@yahoo.com	49	universidad nacional de río cuarto	2020-11-12	medicina	campo andino	3021
melissa rich		female	robinhurst@yahoo.com	47	universidad nacional de río cuarto	2020-11-02	diseño industrial	cululu	3023
sean wells		male	robertwalker@gmail.com	35	universidad nacional de río cuarto	2020-11-03	licenciatura en ciencias geológicas	barrio la luisa	7400
grace terrell		female	nancy73@yahoo.com	79	universidad nacional de río cuarto	2020-11-07	ingeniería electrónica	aldea san jorge	3252
adrienne perez		female	snyderbernard@hotmail.com	27	universidad nacional de río cuarto	2021-01-19	contador público	colonia rusa	8332
jason zimmerman		male	uhall@gmail.com	18	universidad nacional de río cuarto	2020-11-09	licenciatura en planificación y diseño del paisaje	campo de los andes	5565
susan mccullough		female	christopherbennett@yahoo.com	44	universidad nacional de río cuarto	2021-01-06	actuario	barrio el molino	6360
kathy dominguez		female	lisa70@yahoo.com	71	universidad nacional de río cuarto	2020-12-25	ingeniería mecánica	colonia belga americana	3244
ricky walton		male	christopher00@yahoo.com	62	universidad nacional de río cuarto	2020-11-14	licenciatura en relaciones del trabajo	colonia belga americana	3244
kristine herman		female	taylorbishop@hotmail.com	53	universidad nacional de río cuarto	2021-01-25	licenciatura en administración	sancti spiritu	2617
christopher williams		male	khorton@hotmail.com	78	universidad nacional de río cuarto	2020-09-06	licenciatura en musicoterapia	sancti spiritu	2617
eric rivera		male	fmoore@hotmail.com	54	universidad nacional de río cuarto	2020-10-27	diseño industrial	ampacama	5444
glenn valencia		male	mackenziecarter@yahoo.com	50	universidad nacional de río cuarto	2021-01-30	licenciatura en ciencia y tecnología de alimentos	ampacama	5444
nicholas avila		male	kmelendez@yahoo.com	67	universidad nacional de río cuarto	2020-12-21	licenciatura en producción de bioimagenes	estacion uspallata	5551
benjamin terry		male	xrusso@hotmail.com	73	universidad nacional de río cuarto	2020-12-19	licenciatura en ciencia y tecnología de alimentos	almirante irizar	1629
mrs. laura austin		female	brianna52@gmail.com	30	universidad nacional de río cuarto	2020-09-27	licenciatura en ciencia y tecnología de alimentos	almirante irizar	1629
thomas burnett		male	colejeffrey@hotmail.com	30	universidad nacional de río cuarto	2021-01-07	licenciatura en relaciones del trabajo	el pimpollo	5717
kristina long md		female	nelsonalexis@hotmail.com	23	universidad nacional de río cuarto	2020-09-19	medicina	algarrobitos 1ro	3150
edward gallegos		male	robersonlori@yahoo.com	68	universidad nacional de río cuarto	2020-12-30	agronomía	costa brava	2914
lindsay miller		female	heidierickson@yahoo.com	52	universidad nacional de río cuarto	2020-10-31	licenciatura en planificación y diseño del paisaje	adolfo gonzales chaves	7513
walter perez		male	clarkkeith@gmail.com	80	universidad nacional de río cuarto	2020-09-14	ingeniería mecánica	kilometro 208	3172
laura cole		female	brentaguilar@hotmail.com	75	universidad nacional de río cuarto	2021-01-29	medicina	kilometro 208	3172
keith porter		male	carlanash@gmail.com	47	universidad nacional de río cuarto	2020-12-21	bioquímica	ataliva	2307
mary schmitt		female	graycarlos@yahoo.com	75	universidad nacional de río cuarto	2020-11-03	licenciatura en administración	ataliva	2307
edward cameron		male	biancacervantes@hotmail.com	69	universidad nacional de río cuarto	2020-12-14	técnico para bioterios	colonia berro	3128
william valdez		male	zwright@hotmail.com	78	universidad nacional de río cuarto	2020-12-23	licenciatura en planificación y diseño del paisaje	colonia berro	3128
alexander martinez		male	mayers@yahoo.com	29	universidad nacional de río cuarto	2020-09-09	técnico para bioterios	arroyo del rey	3565
jeffrey jones		male	preyes@yahoo.com	33	universidad nacional de río cuarto	2020-09-07	licenciatura en ciencias geológicas	arroyo del rey	3565
dr. luis day		male	jessicafoster@gmail.com	57	universidad nacional de río cuarto	2021-01-19	licenciatura en ciencia y tecnología de alimentos	agote	6608
brandon cooke		male	zsanchez@hotmail.com	53	universidad nacional de río cuarto	2020-11-27	licenciatura en relaciones del trabajo	agote	6608
george bell		male	reedmichael@yahoo.com	30	universidad nacional de río cuarto	2020-10-27	licenciatura en sociología	san genaro norte	2147
ashley mullen		female	nancy11@yahoo.com	19	universidad nacional de río cuarto	2020-10-09	diseño de imagen y sonido	san genaro norte	2147
melanie barrett		female	kevinlewis@yahoo.com	52	universidad nacional de río cuarto	2020-10-23	licenciatura en ciencias geológicas	cara mala	9313
lawrence wong		male	dedwards@hotmail.com	75	universidad nacional de río cuarto	2020-10-01	ingeniería mecánica	colonia escribano	2103
james lee		male	ugray@yahoo.com	75	universidad nacional de río cuarto	2020-09-19	ingeniería electrónica	agua amarga	5563
james lee		male	ugray@yahoo.com	75	universidad nacional de río cuarto	2020-09-19	ingeniería electrónica	agua amarga	5719
joshua perry		male	kelly94@hotmail.com	31	universidad nacional de río cuarto	2021-01-21	ciencias veterinarias	abralaite	4634
megan brown		female	zkelly@hotmail.com	44	universidad nacional de río cuarto	2021-01-10	medicina	pilar	3085
rachel gonzalez		female	cweber@hotmail.com	22	universidad nacional de río cuarto	2020-10-25	ingeniería en informática	la chilca	5779
carrie owens		female	cwilliams@yahoo.com	57	universidad nacional de río cuarto	2020-12-11	diseño de imagen y sonido	arroyo urquiza	3280
roy malone		male	iruiz@hotmail.com	60	universidad nacional de río cuarto	2020-12-07	licenciatura en gestión de agroalimentos	arroyo urquiza	3280
anthony ochoa		male	gilbert37@hotmail.com	27	universidad nacional de río cuarto	2020-10-11	licenciatura en ciencia y tecnología de alimentos	colonia beaufort	6331
matthew nielsen		male	vsullivan@gmail.com	52	universidad nacional de río cuarto	2020-11-01	licenciatura en ciencia y tecnología de alimentos	colonia beaufort	6331
brian alvarez		male	drewcox@yahoo.com	80	universidad nacional de río cuarto	2020-11-25	licenciatura en ciencias biológicas	francisco casal	6230
julia robertson		female	harrisanthony@yahoo.com	46	universidad nacional de río cuarto	2020-09-26	licenciatura en gestión de agroalimentos	san mayol	7519
carrie chan		female	dianejackson@yahoo.com	61	universidad nacional de río cuarto	2021-01-15	licenciatura en sociología	san mayol	7519
christine hall		female	tthompson@gmail.com	57	universidad nacional de río cuarto	2021-01-01	licenciatura en producción de bioimagenes	campo de talamayo	4158
vincent huang		male	mark00@gmail.com	19	universidad nacional de río cuarto	2021-01-05	licenciatura en ciencias de la educación	campo de talamayo	4158
destiny fowler		female	martinezelizabeth@yahoo.com	70	universidad nacional de río cuarto	2020-11-27	agronomía	campo de talamayo	4158
karen gonzalez		female	lrogers@gmail.com	37	universidad nacional de río cuarto	2021-01-03	licenciatura en ciencia y tecnología de alimentos	kilometro 184	3620
mason johnson		male	buckleybrittany@hotmail.com	42	universidad nacional de río cuarto	2020-11-01	medicina	kilometro 184	3620
harold smith		male	edwardjimenez@gmail.com	17	universidad nacional de río cuarto	2020-11-25	bioquímica	buena vista	3226
harold smith		male	edwardjimenez@gmail.com	17	universidad nacional de río cuarto	2020-11-25	bioquímica	buena vista	4172
harold smith		male	edwardjimenez@gmail.com	17	universidad nacional de río cuarto	2020-11-25	bioquímica	buena vista	5525
amanda brown		female	erindalton@hotmail.com	48	universidad nacional de río cuarto	2020-11-19	licenciatura en psicología	buena vista	3226
amanda brown		female	erindalton@hotmail.com	48	universidad nacional de río cuarto	2020-11-19	licenciatura en psicología	buena vista	4172
amanda brown		female	erindalton@hotmail.com	48	universidad nacional de río cuarto	2020-11-19	licenciatura en psicología	buena vista	5525
gary gardner		male	sheenapace@gmail.com	17	universidad nacional de río cuarto	2020-12-07	bioquímica	eduardo costa	6064
david young		male	jcardenas@yahoo.com	66	universidad nacional de río cuarto	2020-11-28	técnico para bioterios	aguapey	3342
amber hicks		female	christian03@yahoo.com	39	universidad nacional de río cuarto	2020-10-02	licenciatura en producción de bioimagenes	anecon chico	8418
nicholas lynch		male	william48@hotmail.com	68	universidad nacional de río cuarto	2020-11-29	licenciatura en planificación y diseño del paisaje	chumbicha	4728
david greene		male	mcarter@yahoo.com	41	universidad nacional de río cuarto	2020-11-11	licenciatura en psicología	chumbicha	4728
heather lopez		female	mary87@gmail.com	49	universidad nacional de río cuarto	2020-09-05	contador público	colonia matilde	3013
patricia norris		female	helen76@yahoo.com	65	universidad nacional de río cuarto	2020-11-23	licenciatura en planificación y diseño del paisaje	colonia matilde	3013
zachary atkins		male	zreeves@hotmail.com	75	universidad nacional de río cuarto	2020-12-13	licenciatura en terapia ocupacional	carlos spegazzini	1812
francisco johnson		male	andrew65@hotmail.com	52	universidad nacional de río cuarto	2020-11-03	bioquímica	28 de julio	9107
pamela adams		female	katherine47@gmail.com	25	universidad nacional de río cuarto	2020-10-22	licenciatura en ciencias de la educación	28 de julio	9107
brittney mack		female	tonyamcgrath@hotmail.com	20	universidad nacional de río cuarto	2020-10-11	ingeniería electrónica	campo coliqueo	6015
elizabeth white		female	dorothy86@hotmail.com	60	universidad nacional de río cuarto	2020-11-11	licenciatura en planificación y diseño del paisaje	isla los laureles	2931
steven moore		male	kelseymassey@hotmail.com	56	universidad nacional de río cuarto	2020-09-23	diseño industrial	godoy	2921
heather anderson		female	nconway@gmail.com	63	universidad nacional de río cuarto	2020-12-28	licenciatura en sociología	godoy	2921
christine kennedy		female	cweeks@gmail.com	39	universidad nacional de río cuarto	2020-10-30	diseño industrial	el talar	1617
todd washington		male	kingelizabeth@yahoo.com	71	universidad nacional de río cuarto	2020-10-09	diseño industrial	el talar	1617
sandra carroll		female	matthewjohnson@yahoo.com	33	universidad nacional de río cuarto	2020-10-23	arquitectura	ayacucho	7150
paige marks		female	petersonjennifer@yahoo.com	81	universidad nacional de río cuarto	2021-01-15	licenciatura en producción de bioimagenes	balde de leyes	5446
austin lewis		male	ofletcher@hotmail.com	60	universidad nacional de río cuarto	2020-09-21	licenciatura en ciencias de la educación	balde de leyes	5446
mrs. jessica shelton phd		female	adriana26@yahoo.com	65	universidad nacional de río cuarto	2021-01-31	bioquímica	bocas	3536
joe buchanan		male	jeffreyfrancis@gmail.com	57	universidad nacional de río cuarto	2020-09-15	licenciatura en administración	anguil	6326
philip johnson		male	crystal08@yahoo.com	52	universidad nacional de río cuarto	2021-01-23	licenciatura en terapia ocupacional	anguil	6326
steven snyder		male	david49@hotmail.com	65	universidad nacional de río cuarto	2020-11-23	ciencias veterinarias	aicuña	5361
lisa meza		female	annerichardson@yahoo.com	20	universidad nacional de río cuarto	2020-12-04	licenciatura en terapia ocupacional	algarrobito	5537
john brown md		male	garnertiffany@hotmail.com	76	universidad nacional de río cuarto	2020-10-02	ingeniería electrónica	la ines	6100
kiara franklin		female	patrickpotter@gmail.com	51	universidad nacional de río cuarto	2020-11-15	licenciatura en psicología	alianza	8373
michael davenport		male	qsmith@yahoo.com	46	universidad nacional de río cuarto	2020-10-03	licenciatura en planificación y diseño del paisaje	bocayuba	6348
suzanne jones		female	debra60@yahoo.com	30	universidad nacional de río cuarto	2020-12-16	bioquímica	bocayuba	6348
robert mckenzie		male	katie53@yahoo.com	41	universidad nacional de río cuarto	2020-11-17	licenciatura en sociología	4 de febrero	2732
erica moran		female	xwilliams@gmail.com	62	universidad nacional de río cuarto	2020-10-13	actuario	angeloni	3048
christopher ford		male	pameladoyle@gmail.com	20	universidad nacional de río cuarto	2020-10-07	ciencias veterinarias	angeloni	3048
melissa garcia		female	joshua73@hotmail.com	27	universidad nacional de río cuarto	2020-12-14	ciencias veterinarias	campo el mataco	2342
kristen walker		female	robinsonandrea@gmail.com	48	universidad nacional de río cuarto	2020-10-28	licenciatura en gestión de agroalimentos	campo el mataco	2342
brian manning		male	andrea92@gmail.com	56	universidad nacional de río cuarto	2020-10-25	licenciatura en ciencias ambientales	el durazno	1735
justin sullivan		male	nwiggins@gmail.com	50	universidad nacional de río cuarto	2020-10-18	actuario	el durazno	1735
brandon ortega		male	theodore84@yahoo.com	32	universidad nacional de río cuarto	2020-10-09	licenciatura en producción de bioimagenes	el durazno	1735
richard smith		male	vargastodd@hotmail.com	77	universidad nacional de río cuarto	2020-12-02	licenciatura en ciencias ambientales	altamirano sud	3174
anna howard		female	antonio18@hotmail.com	24	universidad nacional de río cuarto	2021-01-14	licenciatura en relaciones del trabajo	altamirano sud	3174
douglas lawson		male	wsullivan@yahoo.com	17	universidad nacional de río cuarto	2021-01-25	licenciatura en ciencias de la educación	colonia aborigen	3531
nathan johns		male	anthony07@yahoo.com	35	universidad nacional de río cuarto	2020-12-04	licenciatura en producción de bioimagenes	campo gimenez	2253
stacy burns		female	pattersonkeith@gmail.com	47	universidad nacional de río cuarto	2020-12-12	ingeniería en informática	el molle	5350
brian wilson		male	jerryyang@yahoo.com	41	universidad nacional de río cuarto	2020-09-10	contador público	el molle	5350
rebecca gilmore		female	brandypark@gmail.com	20	universidad nacional de río cuarto	2020-12-14	arquitectura	campo moises seccion 1a	6383
michael burns		male	iburns@gmail.com	72	universidad nacional de río cuarto	2020-09-11	licenciatura en planificación y diseño del paisaje	gandolfi	3526
jennifer odonnell		female	rburns@yahoo.com	49	universidad nacional de río cuarto	2020-09-29	licenciatura en ciencias ambientales	cataratas del iguazu	3372
jeffrey carter		male	kristin92@hotmail.com	79	universidad nacional de río cuarto	2020-09-24	licenciatura en ciencias geológicas	cataratas del iguazu	3372
jonathan mclaughlin		male	kevinedwards@yahoo.com	53	universidad nacional de río cuarto	2020-09-18	licenciatura en planificación y diseño del paisaje	colonia arocena ina	3231
natalie lucas		female	eclark@yahoo.com	45	universidad nacional de río cuarto	2020-11-30	licenciatura en kinesiología y fisiatría	colonia arocena ina	3231
douglas owens		male	tyler60@hotmail.com	64	universidad nacional de río cuarto	2020-09-13	licenciatura en ciencias biológicas	colonia dr gdor udaondo	8180
debra hanson		female	donnabrown@hotmail.com	26	universidad nacional de río cuarto	2020-11-18	licenciatura en musicoterapia	30 de agosto	6405
brandon brewer		male	ahamilton@gmail.com	49	universidad nacional de río cuarto	2020-12-25	ingeniería en informática	enrique fynn	1741
stephanie austin		female	davidsonlindsey@yahoo.com	56	universidad nacional de río cuarto	2020-10-21	licenciatura en administración	grand bourg	1615
nicole villarreal		female	pruittmichelle@hotmail.com	69	universidad nacional de río cuarto	2021-01-24	licenciatura en ciencia y tecnología de alimentos	grand bourg	1615
matthew hernandez		male	lisagarcia@gmail.com	64	universidad nacional de río cuarto	2020-11-09	licenciatura en musicoterapia	arroyo hondo	3190
matthew hernandez		male	lisagarcia@gmail.com	64	universidad nacional de río cuarto	2020-11-09	licenciatura en musicoterapia	arroyo hondo	3216
dustin williams		male	jmorris@gmail.com	67	universidad nacional de río cuarto	2021-01-29	ciencias veterinarias	arroyo hondo	3190
dustin williams		male	jmorris@gmail.com	67	universidad nacional de río cuarto	2021-01-29	ciencias veterinarias	arroyo hondo	3216
sarah nolan		female	zberry@hotmail.com	64	universidad nacional de río cuarto	2021-01-30	licenciatura en ciencia y tecnología de alimentos	est jauregui va flandria	6706
timothy james		male	qmartin@yahoo.com	63	universidad nacional de río cuarto	2020-09-24	licenciatura en administración	calera	3281
yolanda page		female	darren17@hotmail.com	56	universidad nacional de río cuarto	2020-12-12	ciencias veterinarias	agua de torre	5621
christopher rodriguez jr.		male	millerjoshua@hotmail.com	19	universidad nacional de río cuarto	2020-10-10	licenciatura en ciencia política	cari larquea	7119
wesley pierce		male	brandonsanchez@gmail.com	17	universidad nacional de río cuarto	2020-09-21	bioquímica	argerich	8134
jamie scott dvm		female	jamesmartinez@gmail.com	37	universidad nacional de río cuarto	2020-09-22	licenciatura en ciencia política	florencio varela	1888
nathan white		male	joshuahuber@yahoo.com	78	universidad nacional de río cuarto	2020-11-30	actuario	ayui parada	3204
isaac brown		male	jacqueline42@hotmail.com	62	universidad nacional de río cuarto	2021-01-04	ciencias veterinarias	ayui parada	3204
amber carter		female	ayerssusan@yahoo.com	19	universidad nacional de río cuarto	2020-09-14	técnico para bioterios	adolfo alsina	2311
amber carter		female	ayerssusan@yahoo.com	19	universidad nacional de río cuarto	2020-09-14	técnico para bioterios	adolfo alsina	6430
jason green		male	tracyschultz@gmail.com	24	universidad nacional de río cuarto	2020-11-06	licenciatura en ciencia y tecnología de alimentos	arroyo castillo	3460
sherry garcia		female	fdickerson@yahoo.com	55	universidad nacional de río cuarto	2020-11-27	ingeniería mecánica	chapanay	5589
bruce adams		male	carlos17@hotmail.com	45	universidad nacional de río cuarto	2020-11-09	licenciatura en ciencias biológicas	bernardo larroude	6220
joel curtis		male	henrydawn@yahoo.com	56	universidad nacional de río cuarto	2020-10-23	licenciatura en relaciones del trabajo	estacion christophersen	2611
heather roberson		female	william94@gmail.com	49	universidad nacional de río cuarto	2020-10-25	actuario	estacion christophersen	2611
patricia wilson		female	summersjoshua@yahoo.com	66	universidad nacional de río cuarto	2020-12-24	licenciatura en relaciones del trabajo	colonia la marta	3185
scott haney		male	thomaskimberly@yahoo.com	62	universidad nacional de río cuarto	2020-09-29	licenciatura en relaciones del trabajo	16 de julio	7313
tiffany edwards		female	gary14@gmail.com	45	universidad nacional de río cuarto	2020-12-11	diseño industrial	amalia	6516
ryan young		male	jessicagraves@gmail.com	36	universidad nacional de río cuarto	2020-11-13	licenciatura en gestión de agroalimentos	amalia	6516
patricia west		female	leslie49@gmail.com	34	universidad nacional de río cuarto	2020-09-13	licenciatura en ciencias de la educación	estela	8127
stephanie massey		female	alexgreen@gmail.com	52	universidad nacional de río cuarto	2020-10-02	licenciatura en ciencias antropológicas	campo de mayo	1659
alexander harmon		male	zroach@hotmail.com	48	universidad nacional de río cuarto	2020-09-08	farmacia	aldea asuncion	2841
alejandro cooley		male	vincentestrada@gmail.com	25	universidad nacional de río cuarto	2020-10-15	licenciatura en ciencia y tecnología de alimentos	andrade	5575
katherine roman		female	grossrichard@gmail.com	81	universidad nacional de río cuarto	2020-09-12	licenciatura en administración	13 de enero	5741
jeff anthony		male	anthonywiggins@yahoo.com	68	universidad nacional de río cuarto	2020-12-12	licenciatura en psicología	13 de enero	5741
natasha brown		female	lperez@gmail.com	33	universidad nacional de río cuarto	2020-10-03	licenciatura en ciencias antropológicas	13 de enero	5741
jason rodriguez md		male	rfrost@hotmail.com	23	universidad nacional de río cuarto	2020-10-17	medicina	baterias	8113
christopher smith		male	dodsonmark@hotmail.com	61	universidad nacional de río cuarto	2020-09-23	licenciatura en relaciones del trabajo	alpasinche	5325
tracey garrett		female	justinwhitney@yahoo.com	56	universidad nacional de río cuarto	2020-09-02	diseño de imagen y sonido	bañado verde	5598
kelly wagner		female	christopher55@gmail.com	68	universidad nacional de río cuarto	2021-01-14	contador público	emilio lamarca	8505
lisa brown		female	vgreer@gmail.com	73	universidad nacional de río cuarto	2020-12-31	licenciatura en ciencias ambientales	quilmes	1878
vickie brown		female	colleen14@hotmail.com	20	universidad nacional de río cuarto	2020-09-21	licenciatura en psicología	santa teresita	7107
dr. donald jennings		male	laurenwise@hotmail.com	72	universidad nacional de río cuarto	2021-01-27	licenciatura en musicoterapia	la querencia	2912
catherine anderson		female	victor74@hotmail.com	34	universidad nacional de río cuarto	2020-09-27	agronomía	la querencia	2912
william huerta		male	fbarajas@hotmail.com	29	universidad nacional de río cuarto	2021-01-07	técnico para bioterios	altamirano	1986
courtney clark		female	sleonard@hotmail.com	20	universidad nacional de río cuarto	2021-01-18	agronomía	el socorro	2715
katherine conley		female	bmay@hotmail.com	19	universidad nacional de río cuarto	2020-10-15	licenciatura en producción de bioimagenes	abdon castro tolay	4641
michele harrison		female	gardneramanda@yahoo.com	76	universidad nacional de río cuarto	2020-10-13	licenciatura en kinesiología y fisiatría	alanices	5771
mr. chris parker		male	stephenanderson@yahoo.com	70	universidad nacional de río cuarto	2020-10-05	licenciatura en kinesiología y fisiatría	arroyo aleli	2805
franklin chan		male	ibarratanner@hotmail.com	42	universidad nacional de río cuarto	2021-01-04	licenciatura en ciencias de la educación	arrechea	3355
sarah ingram		female	dhuerta@hotmail.com	72	universidad nacional de río cuarto	2020-12-29	licenciatura en artes	albarracin	5425
mark mullen		male	davidriley@yahoo.com	20	universidad nacional de río cuarto	2020-11-21	licenciatura en ciencias de la educación	albarracin	5425
frank ward		male	reginasloan@hotmail.com	72	universidad nacional de río cuarto	2020-12-18	licenciatura en ciencia política	alzaga	7021
samantha yates		female	michaelholmes@hotmail.com	20	universidad nacional de río cuarto	2020-10-22	diseño industrial	indacochea	6623
jennifer roberson		female	cpowell@gmail.com	43	universidad nacional de río cuarto	2020-09-17	farmacia	1 de mayo	3263
jennifer roberson		female	cpowell@gmail.com	43	universidad nacional de río cuarto	2020-09-17	farmacia	1 de mayo	3362
theresa hicks		female	floydjacqueline@gmail.com	62	universidad nacional de río cuarto	2020-12-20	diseño industrial	1 de mayo	3263
theresa hicks		female	floydjacqueline@gmail.com	62	universidad nacional de río cuarto	2020-12-20	diseño industrial	1 de mayo	3362
victoria miller		female	qgarcia@gmail.com	76	universidad nacional de río cuarto	2020-10-15	licenciatura en planificación y diseño del paisaje	1 de mayo	3263
victoria miller		female	qgarcia@gmail.com	76	universidad nacional de río cuarto	2020-10-15	licenciatura en planificación y diseño del paisaje	1 de mayo	3362
sandra lane dvm		female	rgarcia@gmail.com	24	universidad nacional de río cuarto	2020-12-13	licenciatura en ciencias de la computación	1 de mayo	3263
sandra lane dvm		female	rgarcia@gmail.com	24	universidad nacional de río cuarto	2020-12-13	licenciatura en ciencias de la computación	1 de mayo	3362
brendan nichols		male	codysuarez@hotmail.com	25	universidad nacional de río cuarto	2020-10-21	licenciatura en ciencia y tecnología de alimentos	tablada	1766
aaron vasquez		male	lisagreen@hotmail.com	76	universidad nacional de río cuarto	2020-10-30	licenciatura en relaciones del trabajo	chacabuco	6740
kenneth riley		male	prattjacob@hotmail.com	33	universidad nacional de río cuarto	2020-12-22	medicina	chacabuco	6740
robert obrien		male	harrisontracey@gmail.com	51	universidad nacional de río cuarto	2020-12-08	ingeniería en informática	chacabuco	6740
mark lopez jr.		male	stephanie74@yahoo.com	58	universidad nacional de río cuarto	2020-12-30	contador público	gobernador benegas	5544
charles walker		male	greenerobert@gmail.com	38	universidad nacional de río cuarto	2020-12-27	ingeniería electrónica	campo el jacaranda	3733
lisa chen		female	timothybryant@gmail.com	40	universidad nacional de río cuarto	2020-09-24	licenciatura en relaciones del trabajo	agustoni	6361
diana dickerson		female	victoria45@hotmail.com	41	universidad nacional de río cuarto	2021-01-07	licenciatura en artes	camaron chico	7116
kimberly cole		female	nicholegomez@hotmail.com	17	universidad nacional de río cuarto	2020-11-11	licenciatura en artes	camaron chico	7116
gerald mcguire		male	tgonzalez@gmail.com	54	universidad nacional de río cuarto	2020-12-26	ingeniería en informática	calfucura	7613
daisy morris		female	heatherthomas@yahoo.com	31	universidad nacional de río cuarto	2021-01-07	licenciatura en sociología	balsa senillosa	8316
candice gonzalez		female	williamsdavid@hotmail.com	57	universidad nacional de río cuarto	2020-09-01	ingeniería mecánica	erezcano	2903
brandon gray		male	gomezjessica@gmail.com	22	universidad nacional de río cuarto	2021-01-11	licenciatura en ciencias geológicas	anahi	2846
vanessa miller		female	daltonalexandria@gmail.com	48	universidad nacional de río cuarto	2020-10-12	licenciatura en ciencias antropológicas	cristolia	2445
jeff walker		male	zgarcia@yahoo.com	43	universidad nacional de río cuarto	2020-12-05	agronomía	cristolia	2445
colin mcbride		male	taylorjoel@gmail.com	82	universidad nacional de río cuarto	2020-10-31	licenciatura en administración	cristolia	2445
