university,career,inscription_date,first_name,last_name,birth_date,gender,age,postal_code,location,email
universidad-de-buenos-aires,licenciatura-en-sociología-,21-Jan-17,,kristina-boone,15-Dec-09,f,,1674,,amber66@yahoo.com
universidad-de-buenos-aires,farmacia,20-Oct-08,,rebecca-lee,41-May-31,f,,2117,,grandolph@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Nov-03,,shane-parsons,41-Jan-17,m,,1617,,dgallagher@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Dec-30,,joseph-thornton,12-Sep-13,m,,5438,,christine46@hotmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Nov-16,,cynthia-henderson,06-Oct-08,f,,9225,,amyluna@hotmail.com
universidad-de-buenos-aires,agronomía,20-Dec-26,,jon-callahan,59-Jul-26,m,,6400,,robertgeorge@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Dec-29,,paul-silva,09-Sep-26,m,,3334,,gabriellabullock@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Oct-26,,morgan-gray,38-Dec-04,f,,5531,,christopher27@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Dec-04,,david-hawkins,13-Sep-21,m,,1774,,kimberly68@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-14,,allison-roman,07-Dec-14,f,,5470,,melanie56@yahoo.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-16,,rebecca-lyons,05-Dec-24,f,,4178,,briannaking@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,21-Jan-13,,robert-mosley,52-Jul-09,m,,3260,,fwise@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Nov-10,,becky-zimmerman,19-Aug-19,f,,6469,,gary28@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-02,,craig-allen,82-Sep-15,m,,3526,,patrickmoss@gmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,21-Jan-13,,william-morgan,57-Aug-22,m,,7212,,kellybrad@hotmail.com
universidad-de-buenos-aires,medicina,20-Dec-06,,trevor-mcclain,82-Jan-21,m,,2535,,franciscoperry@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Nov-22,,stacy-wallace,35-Aug-01,f,,3370,,jasmine43@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Nov-04,,patrick-brown,91-Jul-23,m,,6628,,smorgan@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Sep-13,,lisa-hutchinson,21-Jun-03,f,,1808,,romerojonathan@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Oct-10,,andrea-beasley,11-Sep-27,f,,3061,,kanderson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-26,,megan-wilkinson,83-May-16,f,,6550,,robbinsashley@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Nov-30,,caroline-brown,12-Aug-09,f,,6438,,richard09@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,21-Jan-23,,michael-banks,32-Mar-21,m,,2718,,sgraham@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,21-Jan-14,,kayla-evans,45-Mar-19,f,,1741,,richardjenkins@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Nov-27,,susan-schneider,77-Jul-12,f,,3188,,philiphansen@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Dec-02,,willie-casey,43-Sep-17,m,,4174,,sarah97@gmail.com
universidad-de-buenos-aires,bioquímica,21-Jan-30,,brett-guerrero,49-Feb-21,m,,6700,,duane57@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-17,,howard-johnson,44-Dec-08,m,,5319,,fwatkins@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Oct-23,,peter-morrison,41-Sep-16,m,,3246,,smithcharles@yahoo.com
universidad-de-buenos-aires,bioquímica,21-Jan-15,,nicholas-robles,12-Nov-26,m,,7612,,harrisalicia@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Nov-29,,bradley-green,17-Jan-21,m,,6725,,maureen69@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-23,,emily-holt,64-Jul-19,f,,6105,,fowlermitchell@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,20-Oct-02,,charles-harris,05-Feb-26,m,,1688,,robinwalter@yahoo.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Sep-19,,john-williams,79-Sep-07,m,,6748,,sarah22@hotmail.com
universidad-de-buenos-aires,farmacia,20-Dec-02,,danielle-baker,65-Oct-01,f,,5831,,lindsey47@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,21-Jan-03,,brittney-gardner,09-Nov-28,f,,3011,,nwoods@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,21-Jan-17,,bonnie-bass,35-May-20,f,,1665,,staylor@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Dec-13,,kendra-thomas,18-Jan-19,f,,8146,,johngarcia@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Dec-08,,samuel-taylor,10-May-07,m,,7400,,jennifer33@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,20-Oct-31,,brandi-reese,19-Sep-20,f,,8347,,tonyamahoney@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Sep-26,,robert-lowe,31-Oct-30,m,,2438,,cody48@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Oct-27,,denise-weaver,82-Feb-23,f,,4434,,bellamanda@yahoo.com
universidad-de-buenos-aires,medicina,20-Dec-21,,brianna-macias,24-Oct-30,f,,2222,,ejackson@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Oct-26,,christine-schmidt,13-Oct-08,f,,3376,,mthomas@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Oct-21,,gina-morrow,07-Apr-19,f,,1602,,aparker@hotmail.com
universidad-de-buenos-aires,medicina,20-Nov-08,,dennis-moore-md,21-Jan-14,m,,8407,,tarafisher@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-01,,susan-erickson,51-Oct-11,f,,2900,,tsmith@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Nov-15,,daniel-chandler,14-Mar-12,m,,2501,,rscott@yahoo.com
universidad-de-buenos-aires,actuario-,20-Dec-25,,janice-zimmerman-md,75-Feb-17,f,,3433,,teresapowell@yahoo.com
universidad-de-buenos-aires,actuario-,20-Oct-10,,susan-cole,67-Jun-02,f,,7301,,brian64@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Oct-13,,mark-quinn,18-Feb-24,m,,3017,,elizabethcollins@hotmail.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Dec-07,,jonathan-stephens,01-Oct-25,m,,5381,,john64@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-08,,virginia-bates,48-Mar-27,f,,8336,,nnorris@hotmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Dec-22,,mary-rice,14-Dec-20,f,,4700,,lesteven@yahoo.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,20-Dec-24,,donald-snyder,38-Nov-17,m,,3203,,deborah53@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Dec-22,,thomas-hill,67-May-28,m,,8328,,jamesrobertson@gmail.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Sep-08,,evan-miller,82-Mar-07,m,,3400,,kathrynhill@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-11,,tammy-alvarado,21-Apr-07,f,,2301,,garrettdavis@yahoo.com
universidad-de-buenos-aires,medicina,20-Sep-15,,tonya-brown,11-Nov-18,f,,6652,,nbuck@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-03,,tina-mendoza,62-Jul-24,f,,3112,,carlsonbrian@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Sep-04,,brenda-williams,61-Mar-05,f,,8132,,burtonamanda@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-30,,brittany-rivera,38-Oct-06,f,,8183,,oatkins@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Dec-13,,antonio-johnson,42-Jun-12,m,,7011,,olsonnancy@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-24,,laura-tucker,16-Mar-24,f,,6433,,aaronmclaughlin@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,21-Jan-04,,rebecca-strong,14-Sep-26,f,,8305,,lambashlee@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Nov-26,,derek-silva,27-Oct-10,m,,1659,,katrinaschmidt@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Oct-16,,mr.-randall-medina,72-May-28,m,,5501,,ybradford@yahoo.com
universidad-de-buenos-aires,arquitectura,20-Oct-05,,luke-miller,54-Sep-05,m,,3117,,jwilson@yahoo.com
universidad-de-buenos-aires,actuario-,20-Nov-02,,cynthia-ramos,39-Nov-28,f,,6050,,veronica84@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-10,,brenda-robinson,12-Oct-22,f,,9019,,raymond71@yahoo.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-05,,bradley-knox,34-Oct-27,m,,3230,,kcollins@yahoo.com
universidad-de-buenos-aires,farmacia,20-Sep-22,,michael-lopez,06-May-24,m,,5433,,butlerjohn@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-17,,connie-hall,92-Oct-23,f,,6661,,mckaybrian@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Oct-03,,jaime-nguyen,47-Oct-31,f,,4144,,eric53@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Nov-18,,cynthia-petty,59-Mar-30,f,,2905,,mccoyjasmine@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Sep-12,,lisa-bridges,95-Feb-15,f,,1759,,april18@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,21-Jan-18,,sarah-chavez,46-Sep-27,f,,5351,,moontiffany@yahoo.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-21,,mathew-lewis,20-Aug-29,m,,4722,,rileybrandi@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,21-Jan-13,,autumn-carlson,13-Jul-28,f,,5463,,dustinriley@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-28,,brandy-stout,15-Sep-18,f,,6507,,mitchell89@yahoo.com
universidad-de-buenos-aires,farmacia,20-Sep-10,,christopher-page,58-Jun-15,m,,4633,,michael33@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Nov-12,,brandon-davis,29-Apr-23,m,,3220,,crandall@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Nov-23,,michael-pennington,55-Apr-16,m,,5551,,jessica95@gmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Dec-10,,randy-wiley,18-Nov-04,m,,9213,,qgarcia@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Dec-13,,adrienne-mcconnell,21-Jun-17,f,,6463,,irodriguez@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-05,,jesse-rivas,89-Apr-19,m,,1663,,lawsonjared@yahoo.com
universidad-de-buenos-aires,medicina,21-Jan-20,,steve-romero,40-Oct-28,m,,2605,,crystalcarroll@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Oct-07,,david-lucero-dvm,08-Apr-14,m,,3324,,brandon60@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Oct-19,,christina-haney,24-Oct-15,f,,3514,,cward@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Nov-28,,leslie-brady,18-Apr-10,m,,2405,,tim01@yahoo.com
universidad-de-buenos-aires,arquitectura,20-Nov-18,,daniel-garcia,24-Dec-17,m,,3327,,abigailescobar@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Sep-26,,brooke-holmes,21-Feb-14,f,,2503,,eburnett@yahoo.com
universidad-de-buenos-aires,actuario-,20-Dec-13,,cynthia-murillo,19-Apr-07,f,,2305,,michaelsanchez@yahoo.com
universidad-de-buenos-aires,contador-público-,20-Dec-20,,keith-harris,58-Feb-15,m,,1905,,whitebrett@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-17,,mary-goodman,78-Mar-18,f,,5361,,csanford@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-18,,rebecca-jackson,94-Mar-05,f,,3432,,murphynathaniel@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,21-Jan-31,,rebecca-ortiz,01-Mar-08,f,,6075,,carl60@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-biológicas,20-Oct-28,,melissa-jones,11-Mar-24,f,,9301,,katherine85@hotmail.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-07,,sara-gonzales,27-Nov-30,f,,5381,,bennettroger@yahoo.com
universidad-de-buenos-aires,medicina,20-Nov-12,,patricia-lewis,42-Feb-24,f,,1638,,sarahwallace@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-07,,linda-hunter,21-Sep-03,f,,4618,,rosscarol@yahoo.com
universidad-de-buenos-aires,bioquímica,20-Nov-18,,ashlee-marquez,07-Jan-06,f,,3370,,jason66@yahoo.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,21-Jan-23,,daniel-baker,70-Jan-14,m,,2451,,vmathis@yahoo.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Oct-09,,jo-dixon,04-May-14,f,,6383,,stephanie00@yahoo.com
universidad-de-buenos-aires,arquitectura,20-Oct-17,,christina-hall,27-Dec-04,f,,1981,,lisa87@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,20-Sep-09,,jessica-adams,25-Mar-29,f,,2218,,andrea54@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Sep-07,,ian-curtis,25-Aug-29,m,,2113,,patrick30@yahoo.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-19,,patricia-green,09-Jan-30,f,,3620,,cynthiathomas@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-24,,mary-day,36-Jul-17,f,,3018,,hillthomas@yahoo.com
universidad-de-buenos-aires,ingeniería-en-informática,20-Sep-08,,william-tucker,77-Mar-27,m,,3048,,scochran@yahoo.com
universidad-de-buenos-aires,agronomía,20-Sep-16,,sean-mayo,98-Aug-12,m,,7613,,danielschristopher@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Nov-12,,lori-gonzalez,85-Mar-11,f,,7531,,yanderson@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Nov-23,,kelly-brown,09-Feb-04,f,,1631,,brandon84@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-01,,lisa-thompson,15-Mar-13,f,,2600,,jared67@yahoo.com
universidad-de-buenos-aires,licenciatura-en-administración-,20-Nov-08,,anna-munoz,48-Nov-11,f,,2341,,mhawkins@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,21-Jan-29,,megan-mitchell,54-Mar-15,f,,2808,,gmann@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Nov-28,,rebecca-singh,35-Sep-03,f,,2527,,qbryant@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,21-Jan-23,,carla-brown,27-Jul-22,f,,6605,,xday@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Dec-15,,teresa-hicks-md,38-Sep-15,f,,4235,,curtisholloway@gmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Sep-16,,erin-wheeler,29-Nov-04,f,,1731,,bhill@hotmail.com
universidad-de-buenos-aires,medicina,20-Nov-27,,matthew-little,21-Aug-14,m,,5541,,jennifer76@yahoo.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-01,,gary-pearson,49-Sep-06,m,,3231,,davidkelly@yahoo.com
universidad-de-buenos-aires,diseño-industrial,20-Sep-13,,donna-barber,20-Nov-03,f,,7501,,tlawson@hotmail.com
universidad-de-buenos-aires,bioquímica,20-Nov-19,,dustin-smith,33-Jun-20,m,,6279,,sbeasley@gmail.com
universidad-de-buenos-aires,farmacia,20-Oct-26,,laura-gonzalez,53-Apr-22,f,,3194,,marisa28@hotmail.com
universidad-de-buenos-aires,ciencias-veterinarias,20-Sep-27,,david-hardy,18-Feb-08,m,,5359,,jasonrichards@hotmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Nov-28,,brittany-robles-md,16-Mar-17,f,,3109,,josephgray@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Oct-19,,jeremy-hall,06-Jan-01,m,,8505,,mooresarah@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Sep-16,,jose-michael,45-Apr-02,m,,3400,,athompson@yahoo.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,21-Jan-04,,breanna-banks,09-May-15,f,,5835,,rachel57@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,21-Jan-16,,micheal-kennedy,94-Sep-05,m,,1900,,squinn@yahoo.com
universidad-de-buenos-aires,diseño-industrial,20-Nov-22,,joanne-foster,84-Nov-21,f,,4105,,angela57@gmail.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-01,,steve-farmer,85-Mar-04,m,,5707,,hilljerome@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-30,,morgan-mcdowell,69-Oct-30,f,,4155,,williamsernest@hotmail.com
universidad-de-buenos-aires,licenciatura-en-terapia-ocupacional,20-Oct-03,,kara-roberts,17-Jul-01,f,,3103,,paul63@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Oct-20,,joshua-edwards,81-Jun-24,m,,7150,,elizabethcannon@gmail.com
universidad-de-buenos-aires,bioquímica,21-Jan-11,,jordan-cox,92-Sep-27,f,,3018,,brianwalsh@gmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-29,,todd-vasquez,60-Apr-17,m,,2800,,spencerphillip@hotmail.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Oct-18,,chelsea-carter,44-Nov-08,f,,2401,,maciaselizabeth@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,21-Jan-01,,steven-montgomery,57-Oct-15,m,,4724,,meganbell@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Dec-26,,sara-valdez,19-Feb-11,f,,8521,,albert90@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Dec-31,,craig-vaughn,47-May-26,m,,4111,,amandawise@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Sep-30,,kimberly-walton-dvm,97-Aug-01,f,,1625,,brian12@gmail.com
universidad-de-buenos-aires,ingeniería-en-informática,21-Jan-15,,benjamin-morris,94-Mar-24,m,,1704,,oparker@yahoo.com
universidad-de-buenos-aires,farmacia,20-Oct-12,,suzanne-morgan,06-Jul-07,f,,9405,,jennifer23@hotmail.com
universidad-de-buenos-aires,agronomía,20-Oct-16,,patrick-hughes,46-Oct-10,m,,4146,,ujones@hotmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Oct-16,,michael-wang,96-Sep-04,m,,2204,,heidi44@yahoo.com
universidad-de-buenos-aires,licenciatura-en-planificación-y-diseño-del-paisaje,21-Jan-12,,erica-snyder,67-Dec-17,f,,7300,,kporter@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-18,,matthew-owens,59-Oct-10,m,,5612,,omarshall@hotmail.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-17,,matthew-lawson,85-Jun-05,m,,4147,,lesliewebster@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Oct-13,,brian-robinson,37-Jul-09,m,,8136,,khall@gmail.com
universidad-de-buenos-aires,agronomía,20-Sep-12,,maria-schaefer,30-Jul-10,f,,3029,,jeffrey18@hotmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,20-Oct-02,,ashlee-williams,73-Sep-23,f,,4159,,rickmoses@gmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Dec-21,,matthew-ortiz,12-Sep-13,m,,2252,,donna40@gmail.com
universidad-de-buenos-aires,diseño-industrial,21-Jan-02,,chad-norris,90-Apr-21,m,,2633,,mjohnson@gmail.com
universidad-de-buenos-aires,actuario-,20-Oct-19,,jason-mendez,24-Jan-20,m,,3246,,barbarabennett@gmail.com
universidad-de-buenos-aires,licenciatura-en-sociología-,20-Oct-27,,amy-taylor,22-Dec-22,f,,7412,,marie74@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-02,,sabrina-mcneil,26-Oct-04,f,,2204,,jasonavila@gmail.com
universidad-de-buenos-aires,medicina,20-Dec-09,,morgan-perez,19-Apr-02,f,,8181,,jasmine34@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-28,,emily-moss,47-Apr-01,f,,6338,,nancy23@gmail.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Nov-12,,gail-avery,21-Jan-09,f,,5571,,lisamiranda@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,21-Jan-20,,susan-davis,11-Dec-18,f,,2761,,gordonwilson@hotmail.com
universidad-de-buenos-aires,licenciatura-en-psicología,20-Dec-26,,amber-jensen,18-Sep-14,f,,7116,,mitchellcharles@gmail.com
universidad-de-buenos-aires,diseño-industrial,20-Oct-30,,andrea-delacruz,96-Aug-17,f,,6459,,james72@gmail.com
universidad-de-buenos-aires,agronomía,20-Dec-28,,kristen-hanson,13-Dec-02,f,,1776,,cervantesmary@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-09,,valerie-evans,48-Jan-08,f,,2309,,stevenmathews@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Oct-08,,michael-hodges,10-Oct-12,m,,1664,,sean96@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-geológicas,20-Nov-30,,sarah-peck,92-Apr-22,f,,6476,,julie30@hotmail.com
universidad-de-buenos-aires,medicina,20-Sep-08,,megan-greer,96-Dec-18,f,,1708,,mcguirebrady@hotmail.com
universidad-de-buenos-aires,licenciatura-en-artes,20-Oct-28,,danielle-miller,75-Apr-08,f,,5400,,victoria31@hotmail.com
universidad-de-buenos-aires,contador-público-,20-Sep-21,,monica-li,14-May-21,f,,7110,,brittanystewart@yahoo.com
universidad-de-buenos-aires,agronomía,21-Jan-22,,grace-green,57-Mar-19,f,,3481,,xtaylor@yahoo.com
universidad-de-buenos-aires,actuario-,20-Nov-04,,brooke-burgess,52-Mar-28,f,,3380,,bradleyguzman@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,20-Dec-03,,michael-huang,84-Jan-03,m,,4139,,rodriguezjames@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-ambientales,20-Nov-29,,brandy-taylor,69-Aug-27,f,,3172,,wmorton@gmail.com
universidad-de-buenos-aires,ingeniería-electrónica,21-Jan-27,,michael-howe,39-Jun-25,m,,4230,,jessicarogers@gmail.com
universidad-de-buenos-aires,licenciatura-en-relaciones-del-trabajo-,21-Jan-20,,timothy-rosario,30-Aug-17,m,,3483,,richard84@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Nov-04,,sarah-smith,35-Mar-30,f,,3718,,courtney25@hotmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Dec-10,,james-guerrero,22-Sep-03,m,,3029,,anngalloway@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-política-,21-Jan-19,,edward-roberts,35-Jan-26,m,,3060,,miguellopez@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-09,,jennifer-stevens,13-Jun-05,f,,7165,,riveraann@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Sep-06,,victoria-vaughan,91-Feb-08,f,,3216,,vmullen@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Sep-30,,blake-sellers,69-Nov-10,m,,2438,,arthurherrera@yahoo.com
universidad-de-buenos-aires,licenciatura-en-kinesiología-y-fisiatría,20-Sep-22,,linda-hughes,01-Aug-30,f,,3263,,frankwilkins@yahoo.com
universidad-de-buenos-aires,licenciatura-en-musicoterapia,20-Sep-24,,megan-graham-md,64-Aug-07,f,,2703,,shirley70@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-04,,tonya-walker,28-Aug-14,f,,3733,,collinsstephanie@hotmail.com
universidad-de-buenos-aires,licenciatura-en-gestión-de-agroalimentos,20-Sep-14,,tara-weaver,40-May-04,f,,3372,,brucehenderson@gmail.com
universidad-de-buenos-aires,diseño-de-imagen-y-sonido,20-Nov-26,,jeremy-rivers,68-Jan-02,m,,5411,,david64@yahoo.com
universidad-de-buenos-aires,ingeniería-mecánica,20-Nov-22,,james-reynolds,08-Sep-10,m,,5633,,rickwilliams@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-educación-,20-Nov-18,,mr.-eric-fernandez,42-Oct-24,m,,9015,,sarah01@gmail.com
universidad-de-buenos-aires,medicina,20-Sep-02,,denise-robbins,43-Dec-19,f,,8301,,burnettcarla@hotmail.com
universidad-de-buenos-aires,licenciatura-en-ciencias-antropológicas,20-Dec-14,,misty-murray,08-May-27,f,,9315,,turnerernest@yahoo.com
universidad-de-buenos-aires,técnico-para-bioterios-,20-Oct-31,,christian-johnson,51-Dec-08,m,,3263,,emartinez@yahoo.com
universidad-de-buenos-aires,licenciatura-en-ciencias-de-la-computación,20-Oct-19,,john-fischer,40-Apr-11,m,,5590,,jamesdougherty@gmail.com
universidad-de-buenos-aires,licenciatura-en-producción-de-bioimagenes,21-Jan-29,,lisa-wallace,15-Nov-22,f,,8504,,schmidtkatherine@gmail.com
universidad-de-buenos-aires,licenciatura-en-ciencia-y-tecnología-de-alimentos,21-Jan-12,,jessica-adkins,92-Jul-31,f,,8371,,william76@gmail.com
universidad-de-buenos-aires,agronomía,20-Sep-26,,audrey-jefferson,34-Oct-28,f,,7200,,bhowe@gmail.com
