,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,location,email,postal_code,_age_ins_0,_age_ins_1,_age_ins_2,age
1497,universidad del salvador,contador público,2020-11-18,boyd,fernando,male,1938-11-04,despeñaderos,sotokevin@hotmail.com,7531,-17.96066996584461,82.04138346441063,82,82
1498,universidad del salvador,farmacia,2020-12-01,alexander,brian,male,2003-11-06,cañadon ferrais,avilayvette@yahoo.com,9001,17.070850188573345,17.070850188573345,17,17
1499,universidad del salvador,ingeniería mecánica,2020-09-16,meyer,michael,male,1967-03-19,martin coronado,alyssastafford@yahoo.com,1682,-46.5033505136998,53.49870291655544,53,53
1500,universidad del salvador,licenciatura en ciencias geológicas,2020-11-15,schmidt,brian,male,1923-12-10,colonia escribano,lcastro@gmail.com,2103,-3.0664558478271284,96.93559758242812,96,96
1501,universidad del salvador,licenciatura en terapia ocupacional,2020-10-31,jackson,valerie,female,1912-11-21,estacion lago epecuen,albert72@yahoo.com,6431,7.942668227273661,107.9447216575289,107,107
1502,universidad del salvador,licenciatura en ciencia política,2020-10-09,foster,lisa,female,1949-01-24,25 de mayo,ipotter@hotmail.com,3363,-28.293531010219237,71.708522420036,71,71
1503,universidad del salvador,diseño de imagen y sonido,2020-10-11,keith,steven,male,1947-12-18,isla los laureles,patricia80@yahoo.com,2931,-27.18467867238889,72.81737475786635,72,72
1504,universidad del salvador,ingeniería mecánica,2021-01-13,patterson,john,male,1980-10-21,colonia arocena ina,thomasscott@hotmail.com,3231,40.230805560689134,40.230805560689134,40,40
1505,universidad del salvador,licenciatura en ciencias de la educación,2020-12-04,richardson,robert,male,1950-08-06,san isidro,joelcole@gmail.com,1642,-29.670698234734456,70.33135519552079,70,70
1506,universidad del salvador,licenciatura en administración,2021-01-27,bridges,lisa,female,1907-09-15,cameron,timothyrobinson@hotmail.com,9017,13.369199915124883,113.37125334538013,113,113
1507,universidad del salvador,licenciatura en psicología,2020-10-24,martinez,mallory,female,1936-01-06,barker,dana01@hotmail.com,7005,-15.200859702800194,84.80119372745504,84,84
1508,universidad del salvador,ciencias veterinarias,2020-12-08,duncan,catherine,female,1984-08-20,el zurdo,brooksmonique@yahoo.com,9401,36.301909005660626,36.301909005660626,36,36
1509,universidad del salvador,licenciatura en ciencias de la computación,2020-11-09,schmidt,emily,female,1967-03-05,la dorita,jennifer20@hotmail.com,6538,-46.31717283722458,53.684880593030655,53,53
1510,universidad del salvador,ciencias veterinarias,2020-09-11,scott,michael,male,2001-09-11,benito juarez,williamsonsarah@yahoo.com,7020,19.001074628500245,19.001074628500245,19,19
1511,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-10-08,hardy,steven,male,1918-12-01,coronel boerr,darrelljimenez@yahoo.com,7208,1.8535630437312196,101.85561647398646,101,101
1512,universidad del salvador,ciencias veterinarias,2020-12-19,cline,randall,male,1909-07-10,arijon,hayesdaniel@yahoo.com,2242,11.444451289211962,111.4465047194672,111,111
1513,universidad del salvador,licenciatura en relaciones del trabajo,2020-10-25,pope,david,male,1913-12-08,la primavera,chall@gmail.com,7543,6.880360308562119,106.88241373881736,106,106
1514,universidad del salvador,licenciatura en ciencias de la computación,2020-09-18,maynard,tanya,female,1969-06-29,chavarria,whitejoel@yahoo.com,3474,-48.778551236507255,51.22350219374799,51,51
1515,universidad del salvador,bioquímica,2020-09-28,harris,john,male,1928-11-21,bellocq,bryancarmen@gmail.com,6535,-8.148011252797799,91.85404217745744,91,91
1516,universidad del salvador,licenciatura en ciencias antropológicas,2020-11-14,snyder,sana,female,1997-02-04,alma grande,floresmeghan@yahoo.com,9015,23.7759844486882,23.7759844486882,23,23
1517,universidad del salvador,licenciatura en psicología,2021-01-20,smith,chelsea,female,1908-10-28,tablada,nicolewallace@hotmail.com,1766,12.230230600217663,112.23228403047291,112,112
1518,universidad del salvador,diseño industrial,2020-09-29,dominguez,michael,male,1909-07-06,achalco,donnaperez@gmail.com,4234,11.233632449673847,111.2356858799291,111,111
1519,universidad del salvador,licenciatura en gestión de agroalimentos,2021-01-27,simon,emily,female,1988-07-05,arbol solo,xmoore@hotmail.com,3230,32.56466594112131,32.56466594112131,32,32
1520,universidad del salvador,licenciatura en artes,2020-10-16,jones,richard,male,1943-07-23,flamenco,denise94@hotmail.com,2763,-22.765696763109442,77.2363566671458,77,77
1521,universidad del salvador,licenciatura en planificación y diseño del paisaje,2021-01-16,harris,rachel,female,1909-10-08,maipu,mccarthyfernando@yahoo.com,5515,11.274701054778674,111.27675448503392,111,111
1522,universidad del salvador,diseño industrial,2020-10-24,evans,carlos,male,1911-06-12,estrada,dodsonterri@yahoo.com,2409,9.369117777914672,109.37117120816991,109,109
1523,universidad del salvador,licenciatura en musicoterapia,2020-09-26,johns,jessica,female,1924-02-17,campo de los toros,kmullins@hotmail.com,6311,-3.392266781658761,96.60978664859648,96,96
1524,universidad del salvador,farmacia,2020-10-16,white,chad,male,1965-06-24,ricardo lavalle,sean80@yahoo.com,6312,-44.688118168066424,55.31393526218882,55,55
1525,universidad del salvador,licenciatura en producción de bioimagenes,2020-12-08,henicks,john,male,1951-09-15,buena vista,donald26@gmail.com,3226,-30.768598944536848,69.2334544857184,69,69
1526,universidad del salvador,licenciatura en sociología,2020-12-16,luna,allen,male,1906-10-14,almacen el descanso,cory21@hotmail.com,2752,14.174144575179504,114.17619800543474,114,114
1527,universidad del salvador,ingeniería en informática,2020-12-26,dillon,auey,female,1913-08-12,paso del rey,jensenjennifer@gmail.com,1742,7.373183569820051,107.37523700007529,107,107
1528,universidad del salvador,licenciatura en ciencias de la computación,2020-10-14,harrison,matthew,male,1987-09-16,destileria fiscal,kirbymichael@gmail.com,1925,33.07939245843515,33.07939245843515,33,33
1529,universidad del salvador,licenciatura en sociología,2021-01-21,brown,linda,female,1921-07-27,arquedas,vbailey@yahoo.com,8164,-0.5119886103068509,99.49006481994839,99,99
1530,universidad del salvador,ingeniería electrónica,2021-01-09,rodgers,kenneth,male,1994-01-04,estacion moreno,seanhunter@hotmail.com,1901,27.014928437955604,27.014928437955604,27,27
1531,universidad del salvador,farmacia,2021-01-23,bennett,joseph,male,1996-10-12,arroyo del pescado,john96@hotmail.com,1923,24.282497244981073,24.282497244981073,24,24
1532,universidad del salvador,agronomía,2020-09-26,morton,carol,female,1999-05-23,aguilares,lawsonleslie@hotmail.com,4152,21.347460933489394,21.347460933489394,21,21
1533,universidad del salvador,contador público,2020-10-25,hubbard,raymond,male,1962-07-15,colonia matilde,charlesramirez@hotmail.com,3013,-41.72022697249088,58.28182645776436,58,58
1534,universidad del salvador,licenciatura en producción de bioimagenes,2020-10-20,adkins,william,male,1914-07-20,ireneo portela,matthew76@hotmail.com,2943,6.2533796039617515,106.25543303421699,106,106
1535,universidad del salvador,licenciatura en psicología,2020-09-03,nguyen,aian,male,1915-03-14,acerillos,emily62@gmail.com,5467,5.475814013977015,105.47786744423226,105,105
1536,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-09-14,stewart,collin,male,1908-12-09,pozo navagan,cassiejohnson@gmail.com,3621,11.764786409029618,111.76683983928486,111,111
1537,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-28,ochoa,jonathan,male,1998-08-31,la salada,christymoody@hotmail.com,1774,22.078482104355327,22.078482104355327,22,22
1538,universidad del salvador,licenciatura en sociología,2021-01-12,williams,mackenzie,female,1947-07-20,el retiro,nhampton@gmail.com,2741,-26.516629362683698,73.48542406757154,73,73
1539,universidad del salvador,licenciatura en terapia ocupacional,2020-10-24,case,ronald,male,1927-03-24,alegre,grahamjames@yahoo.com,1987,-6.412178210367085,93.58987521988816,93,93
1540,universidad del salvador,licenciatura en sociología,2020-11-19,lopez,daniel,male,1962-01-12,blas durañona,obriendavid@gmail.com,6661,-41.14800440803028,58.85404902222496,58,58
1541,universidad del salvador,licenciatura en musicoterapia,2020-11-14,gibson,krystal,female,1976-04-07,arroyo baru,fdiaz@hotmail.com,3269,44.605980957856765,44.605980957856765,44,44
1542,universidad del salvador,ingeniería en informática,2020-10-12,richardson,rachael,female,1984-04-19,caracoles,walkerjames@yahoo.com,5557,36.48261086812187,36.48261086812187,36,36
1543,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-07,palmer,sana,female,1915-06-21,gregorio de laferrere,davidbentley@hotmail.com,1757,5.549737503165705,105.55179093342095,105,105
1544,universidad del salvador,medicina,2020-10-21,jackson,james,male,1944-02-24,calderon,wnelson@hotmail.com,8101,-23.343395141584015,76.65865828867122,76,76
1545,universidad del salvador,licenciatura en sociología,2020-11-13,davis,kelly,female,1925-08-18,agua grande,joseph37@hotmail.com,5340,-4.761220285153015,95.24083314510223,95,95
1546,universidad del salvador,licenciatura en psicología,2021-01-30,white,daniel,male,1955-05-25,valentin alsina,eharris@yahoo.com,1822,-34.31418851858697,65.68786491166827,65,65
1547,universidad del salvador,licenciatura en artes,2020-11-12,neal,sean,male,1959-03-31,balde de leyes,phamjonathon@hotmail.com,5446,-38.3799804239649,61.62207300629034,61,61
1548,universidad del salvador,licenciatura en ciencias de la educación,2020-09-11,warren,diane,female,1909-10-24,cabure,hedwards@yahoo.com,3371,10.883180352779318,110.88523378303456,110,110
1549,universidad del salvador,licenciatura en terapia ocupacional,2020-10-16,benton,anthony,male,1950-05-08,funke,aaron46@yahoo.com,7220,-29.558444047447928,70.44360938280731,70,70
1550,universidad del salvador,licenciatura en ciencias de la computación,2020-10-10,mason,david,male,1938-05-12,bealistock,gabrielle52@gmail.com,2326,-17.585576705887185,82.41647672436805,82,82
1551,universidad del salvador,licenciatura en terapia ocupacional,2020-12-06,gross,sherri,female,1913-11-22,arroyo palmar,deleonsara@hotmail.com,3218,7.039158914967453,107.04121234522269,107,107
1552,universidad del salvador,arquitectura,2020-11-11,irwin,summer,female,1919-12-13,16 de julio,leesusan@hotmail.com,7313,0.9144609403341616,100.9165143705894,100,100
1553,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-11-17,leonard,linda,female,1914-06-22,arauco,martinfrancisco@hotmail.com,5311,6.406702396353108,106.40875582660836,106,106
1554,universidad del salvador,licenciatura en ciencias ambientales,2020-12-27,hurley,alex,male,1943-11-28,abra mayo,carolyn25@gmail.com,4624,-22.919019555500796,77.08303387475445,77,77
1555,universidad del salvador,licenciatura en ciencia política,2020-10-02,horne,wesley,male,1935-04-04,bocas,xarcher@yahoo.com,3536,-14.502693416018126,85.49936001423711,85,85
1556,universidad del salvador,licenciatura en psicología,2020-10-21,sheppard,shawn,male,1977-11-01,balde ahumada,bryan94@yahoo.com,5713,42.97145047468463,42.97145047468463,42,42
1557,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-26,mckee,anea,female,1921-06-27,villani,amanda01@hotmail.com,2400,-0.5010369822788969,99.50101644797634,99,99
1558,universidad del salvador,licenciatura en psicología,2020-11-13,terrell,matthew,male,1991-03-17,rincon de milberg,zimmermanamanda@gmail.com,1648,29.66248451371349,29.66248451371349,29,29
1559,universidad del salvador,licenciatura en ciencias de la educación,2020-12-09,jones,ryan,male,1937-12-13,colonia la yerba,mark29@hotmail.com,2451,-17.010616234419597,82.99143719583564,82,82
1560,universidad del salvador,contador público,2020-11-03,walsh,shannon,female,2004-08-14,asuncion maria,sbaker@hotmail.com,3040,16.222099016406908,16.222099016406908,16,16
1561,universidad del salvador,licenciatura en artes,2021-01-23,pearson,brian,male,1984-08-01,centro agricola el pato,owhite@gmail.com,1893,36.47987296111488,36.47987296111488,36,36
1562,universidad del salvador,actuario,2020-12-17,parks,melissa,female,1933-12-22,alto del salvador,brendan00@gmail.com,5570,-13.013272004216377,86.98878142603887,86,86
1563,universidad del salvador,farmacia,2021-01-03,griffin,richard,male,1985-05-16,isla tigre,clintonthomas@yahoo.com,3583,35.63659760296242,35.63659760296242,35,35
1564,universidad del salvador,técnico para bioterios,2020-12-12,johnson,jonathan,male,1928-01-27,colonia abate,fwilson@hotmail.com,3732,-7.124034032184097,92.87801939807115,92,92
1565,universidad del salvador,ingeniería mecánica,2020-10-13,wiggins,kimberly,female,1938-02-05,barros pazos,andrewrandolph@gmail.com,3569,-17.314523912195323,82.68752951805992,82,82
1566,universidad del salvador,licenciatura en ciencias ambientales,2020-11-25,sullan,kristine,female,1921-05-30,berazategui,flowersjames@yahoo.com,1884,-0.5092507032998624,99.49280272695538,99,99
1567,universidad del salvador,actuario,2020-10-11,webb,julia,female,1965-07-20,el espinillo,dlee@hotmail.com,2946,-44.772993285283064,55.22906014497217,55,55
1568,universidad del salvador,licenciatura en ciencias de la computación,2020-11-06,fuentes,anna,female,1990-02-20,cañadon leon,xparker@gmail.com,9311,30.71110289739009,30.71110289739009,30,30
1569,universidad del salvador,licenciatura en ciencias ambientales,2020-10-17,rollins,jared,male,1994-10-11,achico,houstonalexander@gmail.com,8315,26.01833028741179,26.01833028741179,26,26
1570,universidad del salvador,licenciatura en musicoterapia,2020-12-16,sullan,tyler,male,1960-12-02,la lucila del mar,renee54@gmail.com,7113,-39.96249067400426,60.03956275625099,60,60
1571,universidad del salvador,licenciatura en ciencia política,2020-09-23,wilkerson,rodney,male,1931-09-21,cabure,johncannon@gmail.com,3371,-10.992696633058857,89.00935679719639,89,89
1572,universidad del salvador,diseño de imagen y sonido,2020-12-03,kelley,jeffrey,male,1924-08-17,campo largo,xjohnson@gmail.com,3716,-3.704388180455451,96.29766524979979,96,96
1573,universidad del salvador,ingeniería en informática,2020-10-30,golden,connor,male,1988-07-26,aranguren,lhines@yahoo.com,3162,32.263496170352575,32.263496170352575,32,32
1574,universidad del salvador,arquitectura,2020-11-09,roiguez,amber,female,1913-07-22,punta de los llanos,yangmarc@yahoo.com,5384,7.30199798763835,107.30405141789359,107,107
1575,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2020-12-01,grant,courtney,female,1976-08-01,arbol solo,michael11@gmail.com,3230,44.33492816416491,44.33492816416491,44,44
1576,universidad del salvador,arquitectura,2020-10-28,thompson,tammy,female,1967-07-19,las toninas,mkennedy@gmail.com,7106,-46.722383074258886,53.27967035599636,53,53
1577,universidad del salvador,licenciatura en ciencias de la educación,2021-01-19,garcia,chad,male,2005-09-30,zona delta tigre,omiller@hotmail.com,1649,15.304900169065757,15.304900169065757,15,15
1578,universidad del salvador,actuario,2020-09-18,michael,david,male,1960-01-15,libano,fosterjames@gmail.com,7407,-39.32455834137593,60.677495088879304,60,60
1579,universidad del salvador,medicina,2020-10-26,davenport,cynthia,female,1964-07-26,alzaga,davidmalone@yahoo.com,7021,-43.74901606466936,56.253037365585875,56,56
1580,universidad del salvador,licenciatura en ciencias ambientales,2020-09-02,holt,shawn,male,1911-09-16,campo san jose,nathan85@yahoo.com,3060,8.963907540880374,108.96596097113562,108,108
1581,universidad del salvador,diseño industrial,2020-09-06,lane,donna,female,1943-07-31,berabevu,gthompson@gmail.com,2639,-22.89711629944489,77.10493713081036,77,77
1582,universidad del salvador,agronomía,2020-09-17,jackson,anea,female,1999-02-13,arroyo del cura,robertsjose@hotmail.com,2821,21.59387256411836,21.59387256411836,21,21
1583,universidad del salvador,licenciatura en producción de bioimagenes,2020-09-04,brown,michael,male,1988-10-09,llavallol,derrick97@yahoo.com,1836,31.90483035243708,31.90483035243708,31,31
1584,universidad del salvador,ingeniería en informática,2020-10-05,jackson,patrick,male,1925-02-25,aero club rosario,deanna37@yahoo.com,2132,-4.3916028392095665,95.61045059104568,95,95
1585,universidad del salvador,ingeniería mecánica,2020-12-26,nelson,wendy,female,1946-01-02,berraondo,nhill@gmail.com,8124,-25.018994229860983,74.98305920039427,74,74
1586,universidad del salvador,licenciatura en terapia ocupacional,2020-11-17,harvey,jamie,female,1984-10-22,barrialitos,lauren93@gmail.com,5403,36.07192481707359,36.07192481707359,36,36
1587,universidad del salvador,licenciatura en ciencias antropológicas,2020-11-23,smith,laura,female,1967-10-15,barranqueras,robert73@yahoo.com,3503,-46.89213330869217,53.10992012156307,53,53
1588,universidad del salvador,licenciatura en gestión de agroalimentos,2021-01-23,fox,daniel,male,1952-06-07,aldea santa maria,william62@gmail.com,3123,-31.37093848607432,68.63111494418092,68,68
1589,universidad del salvador,licenciatura en ciencias geológicas,2020-12-03,hernandez,stephen,male,1918-03-05,diamante,briannarodriguez@hotmail.com,3105,2.748858635016462,102.7509120652717,102,102
1590,universidad del salvador,licenciatura en ciencias geológicas,2020-11-04,hampton,justin,male,1960-10-08,chumbicha,nicole88@hotmail.com,4728,-39.92689788291341,60.075155547341836,60,60
1591,universidad del salvador,licenciatura en ciencia política,2021-01-13,smith,william,male,1920-04-09,bañado norte,farrellnatasha@gmail.com,3400,0.7638760549497936,100.76592948520504,100,100
1592,universidad del salvador,medicina,2021-01-23,grimes,sean,male,1981-08-15,11 de mayo,jasminehall@hotmail.com,5701,39.44228834267644,39.44228834267644,39,39
1593,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-09-19,reese,richard,male,1971-12-10,aguaditas,sawyerkimberly@hotmail.com,5707,-51.22350219374799,48.778551236507255,48,48
1594,universidad del salvador,licenciatura en psicología,2020-09-15,carter,kim,female,1920-03-12,carlos pellegrini,josephgill@hotmail.com,2453,0.5119886103068509,100.51404204056209,100,100
1595,universidad del salvador,licenciatura en sociología,2020-12-08,kim,jeffrey,male,1979-01-29,algarrobo grande,maryconley@gmail.com,5435,41.85986022984729,41.85986022984729,41,41
1596,universidad del salvador,ciencias veterinarias,2020-12-31,lewis,nancy,female,1922-08-02,bella vista,theresamorales@yahoo.com,1661,-1.585248157046346,98.4168052732089,98,98
1597,universidad del salvador,licenciatura en ciencias ambientales,2020-12-15,fitzgerald,shelby,female,1975-03-26,baños pismanta,nicholssamantha@hotmail.com,5465,45.72578492371507,45.72578492371507,45,45
1598,universidad del salvador,licenciatura en artes,2020-11-03,grant,karen,female,2004-07-23,aeropuerto ezeiza,vevans@yahoo.com,1802,16.282332970560656,16.282332970560656,16,16
1599,universidad del salvador,licenciatura en administración,2020-09-10,williams,jessica,female,1908-10-16,bouquet,wagnermaria@yahoo.com,2523,11.901681759379043,111.90373518963429,111,111
1600,universidad del salvador,licenciatura en terapia ocupacional,2020-09-09,ellison,mitchell,male,1922-02-25,caraguatay,fgibson@hotmail.com,3386,-1.462042341731863,98.54001108852337,98,98
1601,universidad del salvador,licenciatura en relaciones del trabajo,2020-11-26,obrien,lindsay,female,1988-10-08,agua colorada,ifarrell@gmail.com,4119,32.13481454102411,32.13481454102411,32,32
1602,universidad del salvador,agronomía,2020-09-12,edwards,natasha,female,1977-04-02,arroyo las minas,adamramirez@gmail.com,8415,43.447846293900625,43.447846293900625,43,43
1603,universidad del salvador,medicina,2020-11-11,fuller,haley,female,1984-08-05,don torcuato,stonealexander@hotmail.com,1611,36.26905412157676,36.26905412157676,36,36
1604,universidad del salvador,licenciatura en administración,2020-11-30,macias,julie,female,1947-06-30,san jose de piedra blanca,habbott@gmail.com,4709,-26.57960122384443,73.42245220641081,73,73
1605,universidad del salvador,licenciatura en terapia ocupacional,2020-12-02,anderson,shannon,female,1918-06-28,ataliva roca,tcruz@yahoo.com,6301,2.431261422205795,102.43331485246104,102,102
1606,universidad del salvador,licenciatura en terapia ocupacional,2021-01-14,ward,john,male,1962-12-09,avestruz,chadwilliams@gmail.com,8183,-41.90092883495212,58.10112459530312,58,58
1607,universidad del salvador,ingeniería mecánica,2021-01-14,pierce,diane,female,1965-02-23,ingeniero adolfo sourdeaux,melissa63@yahoo.com,1612,-44.110419789591845,55.89163364066339,55,55
1608,universidad del salvador,licenciatura en gestión de agroalimentos,2020-10-30,figueroa,kathryn,female,2001-02-09,amberes,roy52@gmail.com,4144,19.72114417133822,19.72114417133822,19,19
1609,universidad del salvador,licenciatura en producción de bioimagenes,2020-11-06,avila,leonard,male,1912-12-28,arañita,ramirezchristina@hotmail.com,3423,7.857793110057017,107.85984654031226,107,107
1610,universidad del salvador,diseño industrial,2021-01-08,woodward,karen,female,1911-05-20,alegria,randallcasey@hotmail.com,4506,9.640170571606536,109.64222400186178,109,109
1611,universidad del salvador,actuario,2020-12-25,barber,kathleen,female,1976-07-31,b los aromos san patricio,katherinefarley@hotmail.com,1727,44.40337583933962,44.40337583933962,44,44
1612,universidad del salvador,licenciatura en terapia ocupacional,2020-12-05,navarro,robert,male,1962-06-18,arroyo ceibal,chungstephen@yahoo.com,3416,-41.53404929601566,58.46800413423958,58,58
1613,universidad del salvador,contador público,2021-01-03,maxwell,gregory,male,1912-10-27,la tranca,danielreynolds@hotmail.com,5421,8.186341950895638,108.18839538115088,108,108
1614,universidad del salvador,licenciatura en ciencias ambientales,2020-10-22,edwards,michael,male,1978-04-24,alberti,bmay@gmail.com,6634,42.49779256247562,42.49779256247562,42,42
1615,universidad del salvador,farmacia,2020-10-16,galvan,catherine,female,1926-03-06,carahunco,emilysmith@gmail.com,4612,-5.385463082746394,94.61659034750885,94,94
1616,universidad del salvador,ciencias veterinarias,2020-09-11,white,veronica,female,1908-11-10,altona,hendersonmegan@hotmail.com,7303,11.835971991211318,111.83802542146655,111,111
1617,universidad del salvador,licenciatura en gestión de agroalimentos,2020-11-16,murray,bryan,male,1957-11-20,armstrong,jessica40@gmail.com,2508,-37.01102692047065,62.9910265097846,62,62
1618,universidad del salvador,técnico para bioterios,2020-11-23,bell,joshua,male,1971-11-09,colonia devoto,andrestate@yahoo.com,6325,-50.96066312107709,49.04139030917815,49,49
1619,universidad del salvador,licenciatura en sociología,2021-01-08,anderson,linda,female,1949-05-20,coliqueo,jennifer80@yahoo.com,6743,-28.36197868539395,71.6400747448613,71,71
1620,universidad del salvador,licenciatura en producción de bioimagenes,2020-11-22,phillips,ana,female,1931-10-17,coronel isleños,linda96@hotmail.com,2747,-10.899607794821248,89.102445635434,89,89
1621,universidad del salvador,licenciatura en terapia ocupacional,2020-10-15,anderson,michael,male,1935-11-09,del valle,lambdonna@yahoo.com,6509,-15.066702259457758,84.93535117079749,84,84
1622,universidad del salvador,licenciatura en gestión de agroalimentos,2020-11-04,smith,nicholas,male,1945-08-25,bagual,ufoster@yahoo.com,6216,-24.805437483315878,75.19661594693936,75,75
1623,universidad del salvador,ingeniería electrónica,2020-11-06,brown,robert,male,1909-02-11,arroyo tomas,robinperkins@yahoo.com,3309,11.734669431952744,111.73672286220798,111,111
1624,universidad del salvador,diseño de imagen y sonido,2020-11-08,holmes,heather,female,1997-11-01,carbometal,jennifer37@hotmail.com,5505,23.020322114759374,23.020322114759374,23,23
1625,universidad del salvador,licenciatura en administración,2020-10-06,walker,brenda,female,1907-11-24,berduc,shepherdcarl@gmail.com,3285,12.868162932845985,112.87021636310122,112,112
1626,universidad del salvador,licenciatura en relaciones del trabajo,2020-12-07,taylor,jennifer,female,1945-06-30,costa grande,roserichard@gmail.com,3425,-24.561763759693903,75.44028967056134,75,75
1627,universidad del salvador,licenciatura en relaciones del trabajo,2020-10-08,martin,james,male,1983-10-20,punta lara,janice49@gmail.com,1931,36.969958315365815,36.969958315365815,36,36
1628,universidad del salvador,licenciatura en relaciones del trabajo,2020-09-29,flores,john,male,1916-12-05,aguada chacay co,churchmiguel@gmail.com,8353,3.81664236774198,103.81869579799722,103,103
1629,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-05,stewart,terry,female,1983-11-24,algarrobo del aguila,michael23@gmail.com,6323,37.117805293743196,37.117805293743196,37,37
1630,universidad del salvador,licenciatura en ciencia política,2020-10-27,bass,david,male,1914-05-07,alfalad,scottbennett@gmail.com,6555,6.47515007152782,106.47720350178307,106,106
1631,universidad del salvador,diseño industrial,2020-09-06,adams,jacqueline,female,1993-01-06,asamblea,douglasromero@hotmail.com,6640,27.66655030561887,27.66655030561887,27,27
1632,universidad del salvador,técnico para bioterios,2020-11-09,nguyen,richard,male,1992-06-07,allen,johnsonchristine@yahoo.com,8328,28.424950546554687,28.424950546554687,28,28
1633,universidad del salvador,licenciatura en ciencia política,2020-12-04,smith,jeremy,male,2005-08-15,el hoyo,todd40@yahoo.com,8431,15.304900169065757,15.304900169065757,15,15
1634,universidad del salvador,ingeniería electrónica,2020-12-31,arroyo,anew,male,2003-12-23,arroyo dulce,charles81@gmail.com,2743,17.02430576945454,17.02430576945454,17,17
1635,universidad del salvador,licenciatura en ciencias de la computación,2021-01-18,williams,cynthia,female,1935-10-31,anjullon,johnsontravis@gmail.com,5303,-14.781959930730952,85.22009349952428,85,85
1636,universidad del salvador,licenciatura en planificación y diseño del paisaje,2020-11-13,rera,michele,female,1909-10-18,cañada de las vacas,helen20@hotmail.com,9305,11.072095936261524,111.07414936651676,111,111
1637,universidad del salvador,bioquímica,2020-12-30,bell,karen,female,1936-03-10,casbas,jameshowe@gmail.com,6417,-15.19264598177923,84.80940744847601,84,84
1638,universidad del salvador,licenciatura en ciencias geológicas,2020-12-11,nicholson,robert,male,1984-12-28,alcaraz 2do,courtneylewis@gmail.com,3138,35.954194815773086,35.954194815773086,35,35
1639,universidad del salvador,licenciatura en ciencias geológicas,2020-09-22,thomas,sherri,female,1911-01-24,corralito,marklynch@gmail.com,4753,9.662073827662443,109.66412725791768,109,109
1640,universidad del salvador,licenciatura en ciencias antropológicas,2020-11-10,zamora,sarah,female,1908-05-04,libano,hmercer@yahoo.com,7407,12.520448742958445,112.52250217321368,112,112
1641,universidad del salvador,contador público,2020-09-20,gomez,jorge,male,1929-05-06,estacion uspallata,barbaramartinez@hotmail.com,5551,-8.624407072013799,91.37764635824145,91,91
1642,universidad del salvador,licenciatura en ciencias antropológicas,2020-09-29,juarez,traci,female,1970-02-03,abralaite,grimescynthia@gmail.com,4634,-49.34803589396086,50.65401753629438,50,50
1643,universidad del salvador,licenciatura en ciencias de la educación,2020-10-14,hester,miguel,male,1919-02-03,gandolfi,anthonybarber@hotmail.com,3526,1.6947644373258863,101.69681786758113,101,101
1644,universidad del salvador,licenciatura en ciencias geológicas,2020-11-04,garcia,sara,female,1963-08-14,azul,fullerroberta@yahoo.com,7300,-42.77432117018145,57.227732260073786,57,57
1645,universidad del salvador,diseño de imagen y sonido,2021-01-29,murphy,catherine,female,1916-08-24,arroyo claro,briannadaniel@gmail.com,5560,4.432671444314394,104.43472487456964,104,104
1646,universidad del salvador,licenciatura en producción de bioimagenes,2020-11-19,thompson,manuel,male,1966-01-12,sancti spiritu,dhawkins@gmail.com,2617,-45.14808654524049,54.85396688501475,54,54
1647,universidad del salvador,ingeniería electrónica,2020-12-06,holmes,rebecca,female,1918-12-30,9 de julio,tylerdecker@hotmail.com,3445,1.935700253940875,101.93775368419611,101,101
1648,universidad del salvador,licenciatura en musicoterapia,2020-10-02,gutierrez,christina,female,1965-12-23,bustamante,smithmelanie@hotmail.com,4184,-45.22474794143617,54.777305488819074,54,54
1649,universidad del salvador,licenciatura en ciencia política,2021-01-04,ferguson,kirsten,female,1908-08-06,cespedes,christopherhall@hotmail.com,5517,12.413670369685894,112.41572379994113,112,112
1650,universidad del salvador,diseño industrial,2020-09-05,vasquez,richard,male,1917-02-05,abra del tafi,davidcourtney@yahoo.com,4105,3.5811823651409678,103.5832357953962,103,103
1651,universidad del salvador,licenciatura en ciencia y tecnología de alimentos,2021-01-12,robinson,valerie,female,1977-01-15,alcaraz norte,matthewramirez@yahoo.com,3136,43.992689788291344,43.992689788291344,43,43
1652,universidad del salvador,licenciatura en artes,2020-10-13,barajas,william,male,1975-03-06,barros pazos,randyoneill@gmail.com,3569,45.60805492241456,45.60805492241456,45,45
1653,universidad del salvador,licenciatura en kinesiología y fisiatría,2020-12-19,schultz,brandon,male,1911-02-27,colonia belga americana,dale02@gmail.com,3244,9.809920806039823,109.81197423629506,109,109
1654,universidad del salvador,licenciatura en ciencias de la educación,2021-01-11,king,richard,male,1983-03-03,alisos  de abajo,hkoch@yahoo.com,4605,37.862515999644074,37.862515999644074,37,37
