,university,career,inscription_date,last_name,first_name,gender,fecha_nacimiento,postal_code,email,location,_age_ins_0,_age_ins_1,_age_ins_2,age
1483,univ. nacional del comahue,licenciatura en ciencias geológicas,2021-01-12,stout,jacob,male,1940-12-25,3555,ulutz@gmail.com,campo huber,80.05092507032998,80.05092507032998,80.05092507032998,80
1484,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-19,hughes,sharon,female,1971-07-12,4147,garyreilly@hotmail.com,alto las lechuzas,49.19197519456252,49.19197519456252,49.19197519456252,49
1485,univ. nacional del comahue,diseño industrial,2020-12-26,west,robert,male,1932-02-18,2607,wheelerdouglas@yahoo.com,campo quirno,88.85603400480503,88.85603400480503,88.85603400480503,88
1486,univ. nacional del comahue,licenciatura en ciencias ambientales,2021-01-30,ward,jeffrey,male,1937-10-24,6665,jasmine13@gmail.com,ernestina,83.27070371054847,83.27070371054847,83.27070371054847,83
1487,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-09-07,mosley,michael,male,1962-08-22,6500,donnajones@hotmail.com,9 de julio,58.04636645516335,58.04636645516335,58.04636645516335,58
1488,univ. nacional del comahue,contador público,2020-12-06,meyer,walter,male,1984-04-08,5633,jeremy45@hotmail.com,ochenta y cuatro,36.66331273058311,36.66331273058311,36.66331273058311,36
1489,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-10-18,ramirez,allen,male,1946-04-04,4168,sullivanryan@gmail.com,agua blanca,74.5422561722691,74.5422561722691,74.5422561722691,74
1490,univ. nacional del comahue,licenciatura en administración,2020-10-06,patel,michael,male,1929-02-05,9220,emily48@hotmail.com,cañadon la madera,91.66786450098222,91.66786450098222,91.66786450098222,91
1491,univ. nacional del comahue,farmacia,2020-11-26,goodman,stephen,male,1996-02-01,6321,david38@hotmail.com,caichue,24.819127018350823,24.819127018350823,24.819127018350823,24
1492,univ. nacional del comahue,diseño industrial,2020-11-28,foley,felicia,female,1930-05-27,6550,hlloyd@hotmail.com,bolivar,90.50972983702609,90.50972983702609,90.50972983702609,90
1493,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-11,rosales,mario,male,2010-04-17,8424,xcarroll@yahoo.com,aguada de guerra,10.40404662655633,,57.21491448898482,57
1494,univ. nacional del comahue,ingeniería electrónica,2020-09-24,hall,amber,female,1970-06-24,7267,bhoward@yahoo.com,alvarez de toledo,50.254283113274056,50.254283113274056,50.254283113274056,50
1495,univ. nacional del comahue,ingeniería en informática,2020-09-13,payne,nichole,female,1991-03-22,5535,fraziersusan@yahoo.com,asuncion,29.48178265125225,29.48178265125225,29.48178265125225,29
1496,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-12-11,dennis,morgan,female,1945-12-22,2521,johnsonleah@yahoo.com,iturraspe,74.9721075723663,74.9721075723663,74.9721075723663,74
1497,univ. nacional del comahue,contador público,2021-01-06,taylor,gavin,male,1909-08-06,3003,edward24@hotmail.com,colonia los zapallos,111.4218635564043,111.4218635564043,111.4218635564043,111
1498,univ. nacional del comahue,actuario,2020-10-06,gonzales,jeff,male,1918-12-10,8322,robert54@gmail.com,cutral co,101.82549949690959,101.82549949690959,101.82549949690959,101
1499,univ. nacional del comahue,diseño de imagen y sonido,2020-09-19,carpenter,robert,male,1937-03-10,5461,anthonysmith@hotmail.com,aguada de la peña,83.53080487621239,83.53080487621239,83.53080487621239,83
1500,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-27,murray,brian,male,1939-07-17,5359,barnesjeremy@gmail.com,alto jaguel,81.36785834069146,81.36785834069146,81.36785834069146,81
1501,univ. nacional del comahue,licenciatura en administración,2020-11-08,graves,christopher,male,2001-02-21,1852,keith86@hotmail.com,burzaco,19.712930450317256,19.712930450317256,19.712930450317256,19
1502,univ. nacional del comahue,licenciatura en terapia ocupacional,2020-11-10,gregory,connor,male,1938-05-07,3222,angela79@yahoo.com,buen retiro,82.51504137661965,82.51504137661965,82.51504137661965,82
1503,univ. nacional del comahue,arquitectura,2021-01-13,olson,terri,female,2009-01-20,3190,nathan96@gmail.com,arroyo hondo,11.98108106258171,,57.21491448898482,57
1504,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-12-06,valencia,brian,male,1996-01-06,5707,collierbrian@hotmail.com,aguaditas,24.91769167060241,24.91769167060241,24.91769167060241,24
1505,univ. nacional del comahue,licenciatura en sociología,2020-10-27,york,charles,male,1916-12-15,3009,michellewoods@hotmail.com,el tropezon,103.86797812412301,103.86797812412301,103.86797812412301,103
1506,univ. nacional del comahue,arquitectura,2020-12-05,harper,christopher,male,1968-09-16,1871,aarnold@gmail.com,dock sud,52.22010034429181,52.22010034429181,52.22010034429181,52
1507,univ. nacional del comahue,ciencias veterinarias,2020-12-01,nicholson,kelly,female,1988-07-31,6214,daniel55@hotmail.com,casimiro gomez,32.33741965954126,32.33741965954126,32.33741965954126,32
1508,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-10-20,gamble,brenda,female,2001-01-24,4134,angel72@gmail.com,acheral,19.73757161338015,19.73757161338015,19.73757161338015,19
1509,univ. nacional del comahue,licenciatura en ciencia política,2020-10-10,holland,jay,male,1975-05-21,7623,dustin47@gmail.com,campo la plata,45.39176026886247,45.39176026886247,45.39176026886247,45
1510,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-29,cortez,william,male,2018-11-24,8360,katherine29@yahoo.com,buena esperanza,2.0150995571435417,,57.21491448898482,57
1511,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-04,glenn,kelly,female,1999-06-02,2147,michaelrobinson@hotmail.com,san genaro norte,21.42686023669206,21.42686023669206,21.42686023669206,21
1512,univ. nacional del comahue,arquitectura,2020-11-27,norris,matthew,male,1919-05-25,3474,torressamantha@yahoo.com,chavarria,101.5133780981129,101.5133780981129,101.5133780981129,101
1513,univ. nacional del comahue,contador público,2020-10-13,roiguez,terry,male,2007-08-15,6007,lisajohnston@yahoo.com,arribeños,13.163856889600744,,57.21491448898482,57
1514,univ. nacional del comahue,arquitectura,2020-11-01,gomez,marissa,female,1978-05-21,2718,jasminemorrison@yahoo.com,lierra adjemiro,42.451248143356814,42.451248143356814,42.451248143356814,42
1515,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-12-17,brennan,nicole,female,1929-01-18,3023,westwilliam@gmail.com,cululu,91.91427613161119,91.91427613161119,91.91427613161119,91
1516,univ. nacional del comahue,agronomía,2021-02-01,byrd,paul,male,1944-08-19,1746,sheila73@yahoo.com,francisco alvarez,76.45605317015408,76.45605317015408,76.45605317015408,76
1517,univ. nacional del comahue,licenciatura en ciencia política,2021-01-31,crane,alan,male,1906-08-15,2216,brandi05@yahoo.com,campo raffo,114.46641614817553,114.46641614817553,114.46641614817553,114
1518,univ. nacional del comahue,licenciatura en musicoterapia,2021-01-28,carr,whitney,female,1907-07-25,5501,christina10@yahoo.com,cerrillos al sud,113.51636241675051,113.51636241675051,113.51636241675051,113
1519,univ. nacional del comahue,contador público,2020-12-22,martin,scott,male,2000-01-11,1647,frederick23@yahoo.com,zona delta san fernando,20.94772651046907,20.94772651046907,20.94772651046907,20
1520,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-11-03,mccoy,corey,male,1968-11-23,4178,dmiller@gmail.com,abra rica,51.946309643592954,51.946309643592954,51.946309643592954,51
1521,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2021-01-11,miller,jesus,male,1917-01-22,9220,vangshawn@gmail.com,cañadon la madera,103.97201859038857,103.97201859038857,103.97201859038857,103
1522,univ. nacional del comahue,ingeniería mecánica,2020-12-23,fletcher,kristen,female,1942-02-02,6341,josephlowery@gmail.com,chapi talo,78.89005249936686,78.89005249936686,78.89005249936686,78
1523,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-02,scott,karen,female,2014-11-30,8333,taylorholmes@gmail.com,aguada guzman,6.091843090549429,,57.21491448898482,57
1524,univ. nacional del comahue,licenciatura en psicología,2020-12-24,baker,linda,female,1928-02-05,6034,wtaylor@yahoo.com,colonia alberdi,92.88623311909211,92.88623311909211,92.88623311909211,92
1525,univ. nacional del comahue,diseño de imagen y sonido,2021-01-11,stanley,jerry,male,1988-02-28,3572,hernandezcynthia@hotmail.com,campo garabato,32.87131152590402,32.87131152590402,32.87131152590402,32
1526,univ. nacional del comahue,diseño de imagen y sonido,2021-01-21,crane,julie,female,1972-11-08,3232,wgibbs@gmail.com,cabred,48.203590765039664,48.203590765039664,48.203590765039664,48
1527,univ. nacional del comahue,farmacia,2020-10-07,saunders,lisa,female,1948-04-13,4195,ywilliams@hotmail.com,7 de abril,72.48608801002074,72.48608801002074,72.48608801002074,72
1528,univ. nacional del comahue,contador público,2021-01-19,key,jon,male,1963-06-08,2309,gcooper@yahoo.com,colonia reina margarita,57.61925296207314,57.61925296207314,57.61925296207314,57
1529,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-10-13,garcia,catherine,female,1966-09-28,7167,ygarcia@gmail.com,carilo,54.04354641094615,54.04354641094615,54.04354641094615,54
1530,univ. nacional del comahue,licenciatura en ciencia política,2020-12-03,ramirez,emily,female,1948-01-16,2258,tayloramber@yahoo.com,campo quiñones,72.88308452603407,72.88308452603407,72.88308452603407,72
1531,univ. nacional del comahue,ingeniería electrónica,2020-11-14,nelson,megan,female,2016-01-07,2635,jason60@yahoo.com,cañada del ucle,4.854309123390624,,57.21491448898482,57
1532,univ. nacional del comahue,licenciatura en musicoterapia,2020-10-28,palmer,michael,male,2003-04-15,3374,anneflores@gmail.com,el porvenir,17.53903228676838,17.53903228676838,17.53903228676838,17
1533,univ. nacional del comahue,actuario,2021-01-11,hoffman,lance,male,2019-08-03,7407,nortonmarc@hotmail.com,libano,1.4428769926829434,,57.21491448898482,57
1534,univ. nacional del comahue,licenciatura en psicología,2020-10-22,palmer,christopher,male,2015-11-29,1911,sarah42@gmail.com,bme bavio gral mansilla,4.89811563550244,,57.21491448898482,57
1535,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-12-24,green,john,male,1938-12-12,7400,alexanderkaren@gmail.com,barrio la luisa,82.03590765039665,82.03590765039665,82.03590765039665,82
1536,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-11,johnson,carlos,male,1975-02-13,6614,owengeorge@yahoo.com,franklin,45.57793794533769,45.57793794533769,45.57793794533769,45
1537,univ. nacional del comahue,licenciatura en artes,2020-09-26,hernandez,joshua,male,2017-02-04,3374,kevinparker@gmail.com,el porvenir,3.641416319294715,,57.21491448898482,57
1538,univ. nacional del comahue,licenciatura en administración,2020-11-20,hatfield,chelsea,female,1959-04-27,4740,alexismarshall@gmail.com,agua salada,61.570052773157556,61.570052773157556,61.570052773157556,61
1539,univ. nacional del comahue,agronomía,2020-12-10,allen,kathryn,female,1970-12-20,2185,eatonbrooke@hotmail.com,campo crenna,49.97501659856123,49.97501659856123,49.97501659856123,49
1540,univ. nacional del comahue,actuario,2020-12-09,ruiz,brandy,female,1938-07-24,5435,andrewmcbride@hotmail.com,algarrobo grande,82.3808839332772,82.3808839332772,82.3808839332772,82
1541,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-17,bass,justin,male,1921-06-13,3543,gvelez@yahoo.com,colonia lote 12,99.59958110022794,99.59958110022794,99.59958110022794,99
1542,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2021-01-03,watson,raymond,male,1924-10-22,5461,brittanychristian@hotmail.com,aguada de la peña,96.2018385045552,96.2018385045552,96.2018385045552,96
1543,univ. nacional del comahue,licenciatura en ciencia política,2020-12-02,campbell,michelle,female,1982-11-29,5592,hward@yahoo.com,el carbalino,38.010362978021455,38.010362978021455,38.010362978021455,38
1544,univ. nacional del comahue,medicina,2020-12-09,sweeney,rebecca,female,1958-10-09,6433,ehernandez@hotmail.com,arturo vatteone,62.16965440768804,62.16965440768804,62.16965440768804,62
1545,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-12-24,juarez,samuel,male,1926-01-15,5442,bpatterson@gmail.com,ambas puntillas,94.94240128134048,94.94240128134048,94.94240128134048,94
1546,univ. nacional del comahue,técnico para bioterios,2020-12-18,keller,sean,male,2019-07-13,4151,utyler@yahoo.com,bajo de los sueldos,1.434663271661978,,57.21491448898482,57
1547,univ. nacional del comahue,licenciatura en administración,2020-10-05,francis,jessica,female,2001-09-09,7517,melissa16@gmail.com,juan e barra,19.072260210681943,19.072260210681943,19.072260210681943,19
1548,univ. nacional del comahue,ingeniería electrónica,2020-10-03,miller,maria,female,1964-02-07,2843,ericksonjessica@gmail.com,general galarza,56.65550969561319,56.65550969561319,56.65550969561319,56
1549,univ. nacional del comahue,diseño de imagen y sonido,2021-02-01,hodge,james,male,1948-04-14,8160,norrisstephen@gmail.com,fortin chaco,72.8036852228314,72.8036852228314,72.8036852228314,72
1550,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-11-10,williams,sherry,female,2017-05-16,5427,mackthomas@yahoo.com,apeadero quiroga,3.488093526903359,,57.21491448898482,57
1551,univ. nacional del comahue,ingeniería electrónica,2020-09-27,johnson,taylor,male,2015-05-15,6559,jacobcunningham@yahoo.com,recalde,5.371773547711452,,57.21491448898482,57
1552,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-28,smith,robert,male,1912-02-06,1885,markrussell@hotmail.com,guillermo e hudson,108.97965050617056,108.97965050617056,108.97965050617056,108
1553,univ. nacional del comahue,licenciatura en ciencias de la computación,2020-09-29,reyes,michael,male,1929-03-07,5463,angelawong@gmail.com,alto huaco,91.56656194172365,91.56656194172365,91.56656194172365,91
1554,univ. nacional del comahue,medicina,2021-01-04,coleman,felicia,female,1929-05-11,8146,hwilliams@yahoo.com,el rincon,91.65417496594728,91.65417496594728,91.65417496594728,91
1555,univ. nacional del comahue,farmacia,2020-12-23,roiguez,kristina,female,1944-10-26,3016,weststeven@yahoo.com,san jose,76.16035921339932,76.16035921339932,76.16035921339932,76
1556,univ. nacional del comahue,licenciatura en administración,2020-12-03,foster,richard,male,1994-08-22,7223,michaelbuchanan@yahoo.com,bonnement,26.283907267089674,26.283907267089674,26.283907267089674,26
1557,univ. nacional del comahue,farmacia,2020-09-18,powell,kathy,female,1962-08-23,3133,chris21@hotmail.com,arroyo burgos,58.073745525233235,58.073745525233235,58.073745525233235,58
1558,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-11-02,berg,anew,male,2004-08-19,3048,charlesgarcia@hotmail.com,angeloni,16.205671574364978,16.205671574364978,16.205671574364978,16
1559,univ. nacional del comahue,medicina,2021-01-30,cooper,teresa,female,1931-05-13,3328,xmann@gmail.com,colonia japonesa,89.7212126190134,89.7212126190134,89.7212126190134,89
1560,univ. nacional del comahue,licenciatura en musicoterapia,2020-09-14,martin,cindy,female,1946-06-10,2527,lynnholland@yahoo.com,colonia san francisco,74.26572756456326,74.26572756456326,74.26572756456326,74
1561,univ. nacional del comahue,ingeniería electrónica,2020-09-28,walker,richard,male,2010-03-04,5734,nraymond@hotmail.com,la ribera,10.571058953982629,,57.21491448898482,57
1562,univ. nacional del comahue,licenciatura en ciencia política,2020-10-15,harris,elizabeth,female,1966-09-05,1847,mcarr@yahoo.com,rafael calzada,54.111994086120866,54.111994086120866,54.111994086120866,54
1563,univ. nacional del comahue,licenciatura en ciencia política,2020-12-15,wong,chelsea,female,2018-08-30,8183,marcus90@hotmail.com,avestruz,2.2943660718563694,,57.21491448898482,57
1564,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-03,phillips,anna,female,1906-06-22,5637,vaughnjohn@yahoo.com,30 de octubre,114.53760173035722,114.53760173035722,114.53760173035722,114
1565,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-11-05,smith,christopher,male,2010-12-14,5306,mirandawalker@gmail.com,carrizal,9.894795923256467,,57.21491448898482,57
1566,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-12-23,collins,jessica,female,2020-03-30,3480,howellkeith@hotmail.com,algarrobal,0.73375907787292,,57.21491448898482,57
1567,univ. nacional del comahue,bioquímica,2020-11-03,scott,robert,male,1929-02-07,6233,jduke@yahoo.com,condarco,91.73905008316393,91.73905008316393,91.73905008316393,91
1568,univ. nacional del comahue,licenciatura en administración,2021-01-15,roiguez,sana,female,1952-02-20,7503,benjamin95@hotmail.com,cristiano muerto,68.90490564487978,68.90490564487978,68.90490564487978,68
1569,univ. nacional del comahue,bioquímica,2020-09-24,mitchell,katherine,female,1962-11-19,3013,michaelromero@gmail.com,colonia matilde,57.84923715066018,57.84923715066018,57.84923715066018,57
1570,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-12-07,willis,angela,female,1997-04-04,8512,mnewton@gmail.com,igarzabal,23.677419796436613,23.677419796436613,23.677419796436613,23
1571,univ. nacional del comahue,farmacia,2021-01-03,taylor,shane,male,1909-09-16,3509,hendersonamber@hotmail.com,campo el bermejo,111.30139564809681,111.30139564809681,111.30139564809681,111
1572,univ. nacional del comahue,medicina,2020-12-11,mejia,brett,male,1913-11-06,8351,dcook@yahoo.com,agrio balsa,107.09870839236946,107.09870839236946,107.09870839236946,107
1573,univ. nacional del comahue,ingeniería en informática,2020-09-03,torres,warren,male,1977-10-17,3111,bishopkevin@hotmail.com,almacen cristian schubert,42.881099543454006,42.881099543454006,42.881099543454006,42
1574,univ. nacional del comahue,medicina,2020-12-21,miller,felicia,female,1977-10-27,3516,cjohnson@gmail.com,basail,43.15215233714587,43.15215233714587,43.15215233714587,43
1575,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-19,ramirez,rachael,female,1953-03-03,6463,jerry93@gmail.com,alagon,67.71665400384676,67.71665400384676,67.71665400384676,67
1576,univ. nacional del comahue,licenciatura en psicología,2020-12-08,wilson,monica,female,1941-12-27,5757,clifford69@yahoo.com,san lorenzo,78.9502864535206,78.9502864535206,78.9502864535206,78
1577,univ. nacional del comahue,licenciatura en relaciones del trabajo,2021-01-19,randolph,anea,female,2011-10-09,5755,santosheidi@gmail.com,alto del molle,9.28150475369104,,57.21491448898482,57
1578,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-10-17,wells,tracy,female,1982-06-13,8203,thompsonbradley@yahoo.com,la chirlandia,38.34712553988104,38.34712553988104,38.34712553988104,38
1579,univ. nacional del comahue,actuario,2021-01-28,michael,roy,male,1946-05-21,5557,gregory43@hotmail.com,caracoles,74.69284105765348,74.69284105765348,74.69284105765348,74
1580,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-10-18,whitaker,nicole,female,1920-01-17,7112,kcarter@yahoo.com,aguas verdes,100.75497785717708,100.75497785717708,100.75497785717708,100
1581,univ. nacional del comahue,licenciatura en sociología,2020-12-08,greer,angela,female,1965-07-02,7633,edwinmarshall@gmail.com,maori,55.437141077503306,55.437141077503306,55.437141077503306,55
1582,univ. nacional del comahue,licenciatura en musicoterapia,2020-11-25,harris,david,male,1929-09-17,3485,patriciacoleman@yahoo.com,carandaiti,91.19146868176622,91.19146868176622,91.19146868176622,91
1583,univ. nacional del comahue,licenciatura en musicoterapia,2020-10-13,jones,sana,female,1972-11-08,3316,morrismichael@gmail.com,arroyo pastora,47.92980006434082,47.92980006434082,47.92980006434082,47
1584,univ. nacional del comahue,actuario,2021-01-18,hughes,dawn,female,1964-05-23,1613,sharon90@hotmail.com,los polvorines,56.65824760262018,56.65824760262018,56.65824760262018,56
1585,univ. nacional del comahue,licenciatura en artes,2021-01-11,lewis,william,male,1951-11-08,2643,websterjames@gmail.com,cafferata,69.17869634557863,69.17869634557863,69.17869634557863,69
1586,univ. nacional del comahue,farmacia,2020-12-15,hall,christopher,male,1918-08-25,3380,mathisjacob@gmail.com,9 de julio kilometro 20,102.31010903714656,102.31010903714656,102.31010903714656,102
1587,univ. nacional del comahue,licenciatura en ciencia política,2020-12-28,johnson,nathan,male,1911-07-10,3722,peterwhite@hotmail.com,2 de mayo,109.47247376742848,109.47247376742848,109.47247376742848,109
1588,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-11-17,brown,jonathan,male,1947-07-03,7108,laurie15@gmail.com,costa del este,73.378645694299,73.378645694299,73.378645694299,73
1589,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-11-02,weiss,sean,male,1933-04-09,2916,danarodriguez@gmail.com,el jupiter,87.56921771152042,87.56921771152042,87.56921771152042,87
1590,univ. nacional del comahue,licenciatura en administración,2020-11-06,davis,joe,male,1917-05-07,3229,carlaroberts@hotmail.com,colonia freitas,103.50383649219354,103.50383649219354,103.50383649219354,103
1591,univ. nacional del comahue,ingeniería en informática,2020-10-10,mahoney,brandi,female,1943-08-17,1676,mark87@gmail.com,santos lugares,77.15148154992916,77.15148154992916,77.15148154992916,77
1592,univ. nacional del comahue,arquitectura,2021-01-13,hatfield,richard,male,1991-04-17,3487,brianpowell@gmail.com,puesto de isla,29.744621723923146,29.744621723923146,29.744621723923146,29
1593,univ. nacional del comahue,arquitectura,2020-09-16,webb,derek,male,1940-05-24,3072,marymoreno@hotmail.com,la lucila,80.31650205000787,80.31650205000787,80.31650205000787,80
1594,univ. nacional del comahue,licenciatura en gestión de agroalimentos,2020-10-23,morris,raymond,male,1973-07-10,7637,daviskari@yahoo.com,la dulce,47.289129824705505,47.289129824705505,47.289129824705505,47
1595,univ. nacional del comahue,diseño industrial,2020-10-26,palmer,megan,female,2000-07-28,8200,josephrobinson@hotmail.com,colonia lia y allende,20.246822316680014,20.246822316680014,20.246822316680014,20
1596,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-09-12,moore,cassana,female,1971-03-07,3183,thompsonbrandon@yahoo.com,albariño,49.52052403540114,49.52052403540114,49.52052403540114,49
1597,univ. nacional del comahue,licenciatura en ciencia política,2020-12-25,castillo,michael,male,1987-03-26,2154,sfox@gmail.com,capitan bermudez,33.752917582154325,33.752917582154325,33.752917582154325,33
1598,univ. nacional del comahue,diseño industrial,2020-11-17,dunn,jennifer,female,1923-09-22,6407,john08@hotmail.com,girodias,97.15736804999418,97.15736804999418,97.15736804999418,97
1599,univ. nacional del comahue,bioquímica,2021-01-05,owen,norma,female,1928-10-30,5719,xcampbell@yahoo.com,agua amarga,92.18532892530305,92.18532892530305,92.18532892530305,92
1600,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-09-26,jones,donald,male,1911-08-17,7109,jeffrey29@gmail.com,barrio pedro rocco,109.11380794951299,109.11380794951299,109.11380794951299,109
1601,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-10-05,mcpherson,nancy,female,1914-09-02,4648,joelsnyder@hotmail.com,barrio la union,106.09389652080468,106.09389652080468,106.09389652080468,106
1602,univ. nacional del comahue,licenciatura en ciencia política,2020-10-20,scott,theresa,female,2021-05-22,1872,mirandalarson@yahoo.com,sarandi,-0.5859120994955407,,57.21491448898482,57
1603,univ. nacional del comahue,licenciatura en ciencias antropológicas,2020-09-21,nielsen,cheryl,female,2008-03-02,2204,lindaevans@gmail.com,jesus maria,12.556041534049296,,57.21491448898482,57
1604,univ. nacional del comahue,actuario,2020-09-22,smith,julian,male,1989-04-27,7412,anthonyrebekah@hotmail.com,las hermanas,31.406531277165172,31.406531277165172,31.406531277165172,31
1605,univ. nacional del comahue,licenciatura en ciencias ambientales,2020-11-04,williams,rebecca,female,1928-12-01,5383,anthonybrown@yahoo.com,agua colorada,91.92796566664613,91.92796566664613,91.92796566664613,91
1606,univ. nacional del comahue,contador público,2020-11-14,edwards,ann,female,1989-03-17,6383,walkerpeter@hotmail.com,campo moises seccion 1a,31.66389453582209,31.66389453582209,31.66389453582209,31
1607,univ. nacional del comahue,licenciatura en ciencias biológicas,2020-12-04,watts,steven,male,2006-10-19,9003,ejenkins@hotmail.com,bahia solano,14.1276001560607,,57.21491448898482,57
1608,univ. nacional del comahue,farmacia,2020-12-11,santiago,timothy,male,1923-04-08,6472,sara03@yahoo.com,francisco madero,97.68030828832899,97.68030828832899,97.68030828832899,97
1609,univ. nacional del comahue,ingeniería en informática,2020-12-29,martinez,dawn,female,1946-02-01,8183,summersalexander@yahoo.com,avestruz,74.90913571120556,74.90913571120556,74.90913571120556,74
1610,univ. nacional del comahue,licenciatura en producción de bioimagenes,2021-01-31,hanna,lisa,female,1959-11-29,2615,mcdonaldjoshua@hotmail.com,la gama,61.17579416415121,61.17579416415121,61.17579416415121,61
1611,univ. nacional del comahue,diseño de imagen y sonido,2020-12-24,franco,jason,male,1970-08-27,5883,hillsteven@hotmail.com,alto lindo,50.32820660246275,50.32820660246275,50.32820660246275,50
1612,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-10-30,perkins,angela,female,2008-10-30,5507,gmaldonado@yahoo.com,baños lunlunta,12.000246411630629,,57.21491448898482,57
1613,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-09-10,contreras,tiffany,female,1926-10-14,3203,daniellegraham@hotmail.com,arroyo grande,93.91021033970581,93.91021033970581,93.91021033970581,93
1614,univ. nacional del comahue,licenciatura en ciencias de la educación,2020-12-31,white,kelly,female,2002-05-06,1737,jsalinas@hotmail.com,kilometro 77,18.65609834561969,18.65609834561969,18.65609834561969,18
1615,univ. nacional del comahue,licenciatura en producción de bioimagenes,2020-11-02,freeman,darryl,male,1991-09-29,9011,lynchdenise@hotmail.com,bahia langara,29.09573776326687,29.09573776326687,29.09573776326687,29
1616,univ. nacional del comahue,licenciatura en ciencias biológicas,2021-02-01,robles,richard,male,2010-07-15,8324,kylegraham@hotmail.com,cipolletti,10.551893604933708,,57.21491448898482,57
1617,univ. nacional del comahue,licenciatura en relaciones del trabajo,2020-12-04,west,gerald,male,1945-03-17,6000,lopezdestiny@gmail.com,barrio carosio,75.71955618527417,75.71955618527417,75.71955618527417,75
1618,univ. nacional del comahue,medicina,2020-10-06,huber,brian,male,2006-03-04,1739,mwarren@yahoo.com,general hornos,14.593044347248746,,57.21491448898482,57
1619,univ. nacional del comahue,licenciatura en ciencias de la computación,2021-01-28,christensen,patrick,male,1917-07-29,2622,jacqueline29@gmail.com,maggiolo,103.50383649219354,103.50383649219354,103.50383649219354,103
1620,univ. nacional del comahue,contador público,2020-12-27,lee,willie,male,1918-11-26,8334,robinwilliams@gmail.com,ingeniero huergo,102.08833856958049,102.08833856958049,102.08833856958049,102
1621,univ. nacional del comahue,bioquímica,2020-11-05,walton,bethany,female,1940-08-02,1657,carla96@hotmail.com,11 de septiembre,80.2617439098681,80.2617439098681,80.2617439098681,80
1622,univ. nacional del comahue,licenciatura en musicoterapia,2021-01-02,smith,tina,female,1913-09-05,8500,hlopez@gmail.com,el dique,107.32869258095648,107.32869258095648,107.32869258095648,107
1623,univ. nacional del comahue,ingeniería en informática,2021-01-08,anderson,vincent,male,1986-10-31,8309,uandrade@gmail.com,centenario,34.19098270327248,34.19098270327248,34.19098270327248,34
1624,univ. nacional del comahue,bioquímica,2021-01-19,reynolds,christine,female,2003-05-13,9121,aprilclark@gmail.com,aguada de las tejas,17.689617172152747,17.689617172152747,17.689617172152747,17
1625,univ. nacional del comahue,licenciatura en planificación y diseño del paisaje,2020-09-16,bishop,cindy,female,1931-04-03,6050,vickiejenkins@hotmail.com,cuartel vii,89.4583735463425,89.4583735463425,89.4583735463425,89
1626,univ. nacional del comahue,licenciatura en ciencia y tecnología de alimentos,2020-09-05,rera,kelli,female,2021-06-21,8363,oyoung@hotmail.com,colonia josefa,-0.7912551250196787,,57.21491448898482,57
1627,univ. nacional del comahue,ciencias veterinarias,2020-09-10,nelson,melissa,female,1944-10-23,6230,amccormick@hotmail.com,francisco casal,75.88383060569348,75.88383060569348,75.88383060569348,75
1628,univ. nacional del comahue,licenciatura en kinesiología y fisiatría,2020-11-22,sanders,valerie,female,1994-07-03,1667,jeffreysmith@gmail.com,manuel alberti,26.390685640362225,26.390685640362225,26.390685640362225,26
